Hour,Day,Month,Year,Demand(MW),Day_of_week
8,5,5,2023,9683,6
9,5,5,2023,9595,6
10,5,5,2023,9861,6
11,5,5,2023,10196,6
12,5,5,2023,10675,6
13,5,5,2023,11124,6
14,5,5,2023,10638,6
15,5,5,2023,11222,6
16,5,5,2023,10759,6
17,5,5,2023,10198,6
18,5,5,2023,9926,6
19,5,5,2023,11878,6
20,5,5,2023,12733,6
21,5,5,2023,12938,6
22,5,5,2023,12883,6
23,5,5,2023,12745,6
24,5,5,2023,12343,6
1,6,5,2023,11910,7
2,6,5,2023,11394,7
3,6,5,2023,10929,7
4,6,5,2023,10712,7
5,6,5,2023,10461,7
6,6,5,2023,10043,7
7,6,5,2023,10091,7
8,6,5,2023,10292,7
9,6,5,2023,10838,7
10,6,5,2023,11237,7
11,6,5,2023,11713,7
12,6,5,2023,12047,7
13,6,5,2023,12342,7
14,6,5,2023,12277,7
15,6,5,2023,12392,7
16,6,5,2023,11852,7
17,6,5,2023,11721,7
18,6,5,2023,11590,7
19,6,5,2023,13167,7
20,6,5,2023,14050,7
21,6,5,2023,14097,7
22,6,5,2023,13823,7
23,6,5,2023,13356,7
24,6,5,2023,12693,7
1,7,5,2023,12132,1
2,7,5,2023,12068,1
3,7,5,2023,11813,1
4,7,5,2023,11669,1
5,7,5,2023,11392,1
6,7,5,2023,10825,1
7,7,5,2023,10904,1
8,7,5,2023,11187,1
9,7,5,2023,11574,1
10,7,5,2023,12189,1
11,7,5,2023,12764,1
12,7,5,2023,12796,1
13,7,5,2023,13098,1
14,7,5,2023,13023,1
15,7,5,2023,12580,1
16,7,5,2023,12309,1
17,7,5,2023,12308,1
18,7,5,2023,12226,1
19,7,5,2023,13828,1
20,7,5,2023,14098,1
21,7,5,2023,14331,1
22,7,5,2023,14166,1
23,7,5,2023,13546,1
24,7,5,2023,12983,1
1,8,5,2023,12609,2
2,8,5,2023,12486,2
3,8,5,2023,12188,2
4,8,5,2023,12116,2
5,8,5,2023,11802,2
6,8,5,2023,11434,2
7,8,5,2023,11358,2
8,8,5,2023,11364,2
9,8,5,2023,11584,2
10,8,5,2023,11736,2
11,8,5,2023,12082,2
12,8,5,2023,12290,2
13,8,5,2023,12317,2
14,8,5,2023,12119,2
15,8,5,2023,12188,2
16,8,5,2023,12444,2
17,8,5,2023,12507,2
18,8,5,2023,12346,2
19,8,5,2023,13707,2
20,8,5,2023,13917,2
21,8,5,2023,13965,2
22,8,5,2023,13909,2
23,8,5,2023,13619,2
24,8,5,2023,13232,2
1,9,5,2023,12765,3
2,9,5,2023,12454,3
3,9,5,2023,12111,3
4,9,5,2023,12090,3
5,9,5,2023,11967,3
6,9,5,2023,11741,3
7,9,5,2023,11751,3
8,9,5,2023,11776,3
9,9,5,2023,11886,3
10,9,5,2023,12628,3
11,9,5,2023,12917,3
12,9,5,2023,12970,3
13,9,5,2023,12927,3
14,9,5,2023,12420,3
15,9,5,2023,12554,3
16,9,5,2023,12299,3
17,9,5,2023,12236,3
18,9,5,2023,12501,3
19,9,5,2023,13587,3
20,9,5,2023,13609,3
21,9,5,2023,13752,3
22,9,5,2023,13908,3
23,9,5,2023,12994,3
24,9,5,2023,12935,3
1,10,5,2023,12847,4
2,10,5,2023,12413,4
3,10,5,2023,12248,4
4,10,5,2023,12138,4
5,10,5,2023,12141,4
6,10,5,2023,11684,4
7,10,5,2023,11392,4
8,10,5,2023,11576,4
9,10,5,2023,11744,4
10,10,5,2023,12435,4
11,10,5,2023,13116,4
12,10,5,2023,13382,4
13,10,5,2023,13323,4
14,10,5,2023,12927,4
15,10,5,2023,12832,4
16,10,5,2023,12453,4
17,10,5,2023,12210,4
18,10,5,2023,11793,4
19,10,5,2023,13331,4
20,10,5,2023,13783,4
21,10,5,2023,14035,4
22,10,5,2023,13895,4
23,10,5,2023,13451,4
24,10,5,2023,12750,4
1,11,5,2023,12224,5
2,11,5,2023,11965,5
3,11,5,2023,11884,5
4,11,5,2023,11853,5
5,11,5,2023,11701,5
6,11,5,2023,11396,5
7,11,5,2023,11368,5
8,11,5,2023,11463,5
9,11,5,2023,11591,5
10,11,5,2023,12338,5
11,11,5,2023,12733,5
12,11,5,2023,12836,5
13,11,5,2023,12836,5
14,11,5,2023,12296,5
15,11,5,2023,12172,5
16,11,5,2023,11834,5
17,11,5,2023,11724,5
18,11,5,2023,11686,5
19,11,5,2023,12945,5
20,11,5,2023,13119,5
21,11,5,2023,13501,5
22,11,5,2023,13419,5
23,11,5,2023,13152,5
24,11,5,2023,12460,5
1,12,5,2023,11972,6
2,12,5,2023,11850,6
3,12,5,2023,11835,6
4,12,5,2023,11726,6
5,12,5,2023,11470,6
6,12,5,2023,10961,6
7,12,5,2023,10860,6
8,12,5,2023,10866,6
9,12,5,2023,10784,6
10,12,5,2023,10999,6
11,12,5,2023,11220,6
12,12,5,2023,11764,6
13,12,5,2023,12267,6
14,12,5,2023,11830,6
15,12,5,2023,11890,6
16,12,5,2023,11576,6
17,12,5,2023,11372,6
18,12,5,2023,11365,6
19,12,5,2023,13024,6
20,12,5,2023,13806,6
21,12,5,2023,13779,6
22,12,5,2023,13746,6
23,12,5,2023,12461,6
24,12,5,2023,11788,6
1,13,5,2023,11121,7
2,13,5,2023,11176,7
3,13,5,2023,11046,7
4,13,5,2023,10973,7
5,13,5,2023,10739,7
6,13,5,2023,10443,7
7,13,5,2023,10173,7
8,13,5,2023,9941,7
9,13,5,2023,9766,7
10,13,5,2023,10010,7
11,13,5,2023,10356,7
12,13,5,2023,10749,7
13,13,5,2023,10811,7
14,13,5,2023,10622,7
15,13,5,2023,10444,7
16,13,5,2023,10607,7
17,13,5,2023,10481,7
18,13,5,2023,10654,7
19,13,5,2023,11700,7
20,13,5,2023,12121,7
21,13,5,2023,12349,7
22,13,5,2023,11972,7
23,13,5,2023,11291,7
24,13,5,2023,10637,7
1,14,5,2023,10409,1
2,14,5,2023,10067,1
3,14,5,2023,9977,1
4,14,5,2023,9942,1
5,14,5,2023,9945,1
6,14,5,2023,9794,1
7,14,5,2023,9840,1
8,14,5,2023,9616,1
9,14,5,2023,9630,1
10,14,5,2023,9660,1
11,14,5,2023,9728,1
12,14,5,2023,9774,1
13,14,5,2023,9850,1
14,14,5,2023,9271,1
15,14,5,2023,9246,1
16,14,5,2023,8927,1
17,14,5,2023,8850,1
18,14,5,2023,9003,1
19,14,5,2023,10034,1
20,14,5,2023,10747,1
21,14,5,2023,11025,1
22,14,5,2023,10855,1
23,14,5,2023,10364,1
24,14,5,2023,9838,1
1,15,5,2023,9435,2
2,15,5,2023,9264,2
3,15,5,2023,9269,2
4,15,5,2023,9207,2
5,15,5,2023,9131,2
6,15,5,2023,8943,2
7,15,5,2023,9096,2
8,15,5,2023,9204,2
9,15,5,2023,9246,2
10,15,5,2023,9548,2
11,15,5,2023,9860,2
12,15,5,2023,9984,2
13,15,5,2023,10111,2
14,15,5,2023,10090,2
15,15,5,2023,10069,2
16,15,5,2023,10129,2
17,15,5,2023,10138,2
18,15,5,2023,10182,2
19,15,5,2023,11228,2
20,15,5,2023,11496,2
21,15,5,2023,11173,2
22,15,5,2023,10862,2
23,15,5,2023,10201,2
24,15,5,2023,9350,2
1,16,5,2023,9224,3
2,16,5,2023,9358,3
3,16,5,2023,9218,3
4,16,5,2023,9126,3
5,16,5,2023,9052,3
6,16,5,2023,8843,3
7,16,5,2023,8968,3
8,16,5,2023,9236,3
9,16,5,2023,9116,3
10,16,5,2023,9648,3
11,16,5,2023,9950,3
12,16,5,2023,10144,3
13,16,5,2023,10143,3
14,16,5,2023,10115,3
15,16,5,2023,10101,3
16,16,5,2023,10032,3
17,16,5,2023,9953,3
18,16,5,2023,9852,3
19,16,5,2023,11082,3
20,16,5,2023,8462,3
21,16,5,2023,7770,3
22,16,5,2023,8221,3
23,16,5,2023,8945,3
24,16,5,2023,9491,3
1,17,5,2023,9687,4
2,17,5,2023,9590,4
3,17,5,2023,9445,4
4,17,5,2023,9015,4
5,17,5,2023,8588,4
6,17,5,2023,8481,4
7,17,5,2023,8472,4
8,17,5,2023,8608,4
9,17,5,2023,8469,4
10,17,5,2023,7724,4
11,17,5,2023,8520,4
12,17,5,2023,9376,4
13,17,5,2023,9580,4
14,17,5,2023,9945,4
15,17,5,2023,10390,4
16,17,5,2023,10620,4
17,17,5,2023,10584,4
18,17,5,2023,10227,4
19,17,5,2023,11653,4
20,17,5,2023,11569,4
21,17,5,2023,11376,4
22,17,5,2023,11157,4
23,17,5,2023,10951,4
24,17,5,2023,10652,4
1,18,5,2023,10203,5
2,18,5,2023,9561,5
3,18,5,2023,8631,5
4,18,5,2023,7858,5
5,18,5,2023,7054,5
6,18,5,2023,4959,5
7,18,5,2023,5340,5
8,18,5,2023,6295,5
9,18,5,2023,7015,5
10,18,5,2023,7907,5
11,18,5,2023,9000,5
12,18,5,2023,9855,5
13,18,5,2023,10178,5
14,18,5,2023,10058,5
15,18,5,2023,10077,5
16,18,5,2023,10216,5
17,18,5,2023,10361,5
18,18,5,2023,10335,5
19,18,5,2023,11640,5
20,18,5,2023,11694,5
21,18,5,2023,11789,5
22,18,5,2023,11643,5
23,18,5,2023,11174,5
24,18,5,2023,10880,5
1,19,5,2023,10494,6
2,19,5,2023,10136,6
3,19,5,2023,9799,6
4,19,5,2023,9423,6
5,19,5,2023,9099,6
6,19,5,2023,8701,6
7,19,5,2023,8700,6
8,19,5,2023,8749,6
9,19,5,2023,9036,6
10,19,5,2023,9233,6
11,19,5,2023,9800,6
12,19,5,2023,10278,6
13,19,5,2023,10494,6
14,19,5,2023,10256,6
15,19,5,2023,10513,6
16,19,5,2023,10572,6
17,19,5,2023,10300,6
18,19,5,2023,9840,6
19,19,5,2023,11905,6
20,19,5,2023,12641,6
21,19,5,2023,12637,6
22,19,5,2023,12285,6
23,19,5,2023,11716,6
24,19,5,2023,11784,6
1,20,5,2023,11068,7
2,20,5,2023,10153,7
3,20,5,2023,9518,7
4,20,5,2023,9116,7
5,20,5,2023,8958,7
6,20,5,2023,8609,7
7,20,5,2023,8676,7
8,20,5,2023,8902,7
9,20,5,2023,9332,7
10,20,5,2023,9891,7
11,20,5,2023,10597,7
12,20,5,2023,10970,7
13,20,5,2023,10978,7
14,20,5,2023,11128,7
15,20,5,2023,10787,7
16,20,5,2023,10550,7
17,20,5,2023,10570,7
18,20,5,2023,10908,7
19,20,5,2023,12681,7
20,20,5,2023,13065,7
21,20,5,2023,13626,7
22,20,5,2023,13412,7
23,20,5,2023,12734,7
24,20,5,2023,12244,7
1,21,5,2023,11810,1
2,21,5,2023,11528,1
3,21,5,2023,11596,1
4,21,5,2023,11398,1
5,21,5,2023,11210,1
6,21,5,2023,10872,1
7,21,5,2023,10714,1
8,21,5,2023,10770,1
9,21,5,2023,10627,1
10,21,5,2023,11030,1
11,21,5,2023,11484,1
12,21,5,2023,11795,1
13,21,5,2023,11876,1
14,21,5,2023,11744,1
15,21,5,2023,11254,1
16,21,5,2023,10936,1
17,21,5,2023,10886,1
18,21,5,2023,11210,1
19,21,5,2023,12411,1
20,21,5,2023,12378,1
21,21,5,2023,10372,1
22,21,5,2023,8914,1
23,21,5,2023,9033,1
24,21,5,2023,9176,1
1,22,5,2023,9172,2
2,22,5,2023,9192,2
3,22,5,2023,9179,2
4,22,5,2023,9178,2
5,22,5,2023,9087,2
6,22,5,2023,8863,2
7,22,5,2023,9007,2
8,22,5,2023,9267,2
9,22,5,2023,10048,2
10,22,5,2023,10605,2
11,22,5,2023,11085,2
12,22,5,2023,11750,2
13,22,5,2023,12134,2
14,22,5,2023,12028,2
15,22,5,2023,12047,2
16,22,5,2023,12152,2
17,22,5,2023,12052,2
18,22,5,2023,12049,2
19,22,5,2023,13392,2
20,22,5,2023,13660,2
21,22,5,2023,13937,2
22,22,5,2023,13793,2
23,22,5,2023,13405,2
24,22,5,2023,13052,2
1,23,5,2023,12609,3
2,23,5,2023,12513,3
3,23,5,2023,12248,3
4,23,5,2023,11999,3
5,23,5,2023,11893,3
6,23,5,2023,11384,3
7,23,5,2023,11299,3
8,23,5,2023,11314,3
9,23,5,2023,11419,3
10,23,5,2023,11769,3
11,23,5,2023,11831,3
12,23,5,2023,12221,3
13,23,5,2023,12106,3
14,23,5,2023,10705,3
15,23,5,2023,10330,3
16,23,5,2023,9447,3
17,23,5,2023,8707,3
18,23,5,2023,6467,3
19,23,5,2023,6647,3
20,23,5,2023,7608,3
21,23,5,2023,8346,3
22,23,5,2023,8799,3
23,23,5,2023,8760,3
24,23,5,2023,9006,3
1,24,5,2023,8955,4
2,24,5,2023,8752,4
3,24,5,2023,8633,4
4,24,5,2023,8254,4
5,24,5,2023,8171,4
6,24,5,2023,8101,4
7,24,5,2023,8542,4
8,24,5,2023,8884,4
9,24,5,2023,9367,4
10,24,5,2023,9190,4
11,24,5,2023,9870,4
12,24,5,2023,10034,4
13,24,5,2023,10542,4
14,24,5,2023,10732,4
15,24,5,2023,10839,4
16,24,5,2023,10984,4
17,24,5,2023,10601,4
18,24,5,2023,10535,4
19,24,5,2023,11984,4
20,24,5,2023,12403,4
21,24,5,2023,12269,4
22,24,5,2023,11964,4
23,24,5,2023,11585,4
24,24,5,2023,11318,4
1,25,5,2023,10887,5
2,25,5,2023,10508,5
3,25,5,2023,10127,5
4,25,5,2023,9785,5
5,25,5,2023,9392,5
6,25,5,2023,8925,5
7,25,5,2023,9096,5
8,25,5,2023,9246,5
9,25,5,2023,10066,5
10,25,5,2023,10683,5
11,25,5,2023,11267,5
12,25,5,2023,11747,5
13,25,5,2023,11926,5
14,25,5,2023,12116,5
15,25,5,2023,12067,5
16,25,5,2023,11559,5
17,25,5,2023,11576,5
18,25,5,2023,11204,5
19,25,5,2023,13003,5
20,25,5,2023,13507,5
21,25,5,2023,12567,5
22,25,5,2023,11045,5
23,25,5,2023,9582,5
24,25,5,2023,9079,5
1,26,5,2023,9055,6
2,26,5,2023,9049,6
3,26,5,2023,8975,6
4,26,5,2023,8971,6
5,26,5,2023,8631,6
6,26,5,2023,8069,6
7,26,5,2023,8035,6
8,26,5,2023,8155,6
9,26,5,2023,8582,6
10,26,5,2023,9015,6
11,26,5,2023,9586,6
12,26,5,2023,10284,6
13,26,5,2023,10952,6
14,26,5,2023,10677,6
15,26,5,2023,11209,6
16,26,5,2023,10979,6
17,26,5,2023,10529,6
18,26,5,2023,10258,6
19,26,5,2023,12257,6
20,26,5,2023,12308,6
21,26,5,2023,11912,6
22,26,5,2023,11313,6
23,26,5,2023,11242,6
24,26,5,2023,11503,6
1,27,5,2023,11298,7
2,27,5,2023,10978,7
3,27,5,2023,10628,7
4,27,5,2023,10286,7
5,27,5,2023,9881,7
6,27,5,2023,9541,7
7,27,5,2023,9565,7
8,27,5,2023,9786,7
9,27,5,2023,10141,7
10,27,5,2023,10334,7
11,27,5,2023,10556,7
12,27,5,2023,10780,7
13,27,5,2023,10576,7
14,27,5,2023,10329,7
15,27,5,2023,10487,7
16,27,5,2023,10215,7
17,27,5,2023,10234,7
18,27,5,2023,10136,7
19,27,5,2023,11905,7
20,27,5,2023,12821,7
21,27,5,2023,12784,7
22,27,5,2023,12383,7
23,27,5,2023,12124,7
24,27,5,2023,11808,7
1,28,5,2023,11432,1
2,28,5,2023,10856,1
3,28,5,2023,10426,1
4,28,5,2023,10157,1
5,28,5,2023,9908,1
6,28,5,2023,9649,1
7,28,5,2023,9904,1
8,28,5,2023,10208,1
9,28,5,2023,10673,1
10,28,5,2023,11239,1
11,28,5,2023,11515,1
12,28,5,2023,11786,1
13,28,5,2023,12016,1
14,28,5,2023,12025,1
15,28,5,2023,12213,1
16,28,5,2023,12046,1
17,28,5,2023,11837,1
18,28,5,2023,11583,1
19,28,5,2023,13346,1
20,28,5,2023,13933,1
21,28,5,2023,14136,1
22,28,5,2023,13925,1
23,28,5,2023,13485,1
24,28,5,2023,12885,1
1,29,5,2023,12275,2
2,29,5,2023,12094,2
3,29,5,2023,11777,2
4,29,5,2023,11694,2
5,29,5,2023,11461,2
6,29,5,2023,10960,2
7,29,5,2023,11047,2
8,29,5,2023,11218,2
9,29,5,2023,11250,2
10,29,5,2023,11261,2
11,29,5,2023,11410,2
12,29,5,2023,11934,2
13,29,5,2023,11926,2
14,29,5,2023,11849,2
15,29,5,2023,11717,2
16,29,5,2023,11574,2
17,29,5,2023,11644,2
18,29,5,2023,11450,2
19,29,5,2023,13259,2
20,29,5,2023,14045,2
21,29,5,2023,14336,2
22,29,5,2023,13711,2
23,29,5,2023,13013,2
24,29,5,2023,12543,2
1,30,5,2023,12256,3
2,30,5,2023,12133,3
3,30,5,2023,11974,3
4,30,5,2023,11959,3
5,30,5,2023,11758,3
6,30,5,2023,11389,3
7,30,5,2023,11306,3
8,30,5,2023,11451,3
9,30,5,2023,11440,3
10,30,5,2023,11223,3
11,30,5,2023,11351,3
12,30,5,2023,11849,3
13,30,5,2023,12171,3
14,30,5,2023,12279,3
15,30,5,2023,12306,3
16,30,5,2023,12075,3
17,30,5,2023,11736,3
18,30,5,2023,11819,3
19,30,5,2023,13629,3
20,30,5,2023,14184,3
21,30,5,2023,14510,3
22,30,5,2023,14104,3
23,30,5,2023,13431,3
24,30,5,2023,12892,3
1,31,5,2023,12433,4
2,31,5,2023,12430,4
3,31,5,2023,12375,4
4,31,5,2023,12344,4
5,31,5,2023,11764,4
6,31,5,2023,11484,4
7,31,5,2023,11312,4
8,31,5,2023,11619,4
9,31,5,2023,11911,4
10,31,5,2023,11987,4
11,31,5,2023,12021,4
12,31,5,2023,12325,4
13,31,5,2023,12345,4
14,31,5,2023,12437,4
15,31,5,2023,12451,4
16,31,5,2023,12523,4
17,31,5,2023,12325,4
18,31,5,2023,12169,4
19,31,5,2023,13854,4
20,31,5,2023,14158,4
21,31,5,2023,14368,4
22,31,5,2023,13888,4
23,31,5,2023,13268,4
24,31,5,2023,12818,4
1,1,6,2023,12087,5
2,1,6,2023,11976,5
3,1,6,2023,12101,5
4,1,6,2023,12084,5
5,1,6,2023,11891,5
6,1,6,2023,11619,5
7,1,6,2023,11741,5
8,1,6,2023,11744,5
9,1,6,2023,11797,5
10,1,6,2023,11719,5
11,1,6,2023,11844,5
12,1,6,2023,12349,5
13,1,6,2023,12340,5
14,1,6,2023,12255,5
15,1,6,2023,12092,5
16,1,6,2023,12101,5
17,1,6,2023,12144,5
18,1,6,2023,12161,5
19,1,6,2023,13812,5
20,1,6,2023,13967,5
21,1,6,2023,14333,5
22,1,6,2023,14113,5
23,1,6,2023,13115,5
24,1,6,2023,12527,5
1,2,6,2023,12053,6
2,2,6,2023,11937,6
3,2,6,2023,12032,6
4,2,6,2023,11999,6
5,2,6,2023,11809,6
6,2,6,2023,11492,6
7,2,6,2023,11448,6
8,2,6,2023,11281,6
9,2,6,2023,11153,6
10,2,6,2023,11236,6
11,2,6,2023,11415,6
12,2,6,2023,11958,6
13,2,6,2023,12261,6
14,2,6,2023,12075,6
15,2,6,2023,11477,6
16,2,6,2023,11404,6
17,2,6,2023,11487,6
18,2,6,2023,11527,6
19,2,6,2023,13348,6
20,2,6,2023,14123,6
21,2,6,2023,14374,6
22,2,6,2023,14097,6
23,2,6,2023,13163,6
24,2,6,2023,12518,6
1,3,6,2023,11961,7
2,3,6,2023,11793,7
3,3,6,2023,11712,7
4,3,6,2023,11805,7
5,3,6,2023,11742,7
6,3,6,2023,11405,7
7,3,6,2023,11387,7
8,3,6,2023,11234,7
9,3,6,2023,11385,7
10,3,6,2023,11358,7
11,3,6,2023,11414,7
12,3,6,2023,11645,7
13,3,6,2023,11791,7
14,3,6,2023,11617,7
15,3,6,2023,11587,7
16,3,6,2023,11518,7
17,3,6,2023,11713,7
18,3,6,2023,11689,7
19,3,6,2023,13213,7
20,3,6,2023,13243,7
21,3,6,2023,13635,7
22,3,6,2023,13411,7
23,3,6,2023,12703,7
24,3,6,2023,11774,7
1,4,6,2023,11283,1
2,4,6,2023,11300,1
3,4,6,2023,11547,1
4,4,6,2023,11521,1
5,4,6,2023,11473,1
6,4,6,2023,11385,1
7,4,6,2023,11134,1
8,4,6,2023,11183,1
9,4,6,2023,11170,1
10,4,6,2023,11120,1
11,4,6,2023,11694,1
12,4,6,2023,11903,1
13,4,6,2023,12209,1
14,4,6,2023,12023,1
15,4,6,2023,11999,1
16,4,6,2023,11754,1
17,4,6,2023,11680,1
18,4,6,2023,11554,1
19,4,6,2023,13052,1
20,4,6,2023,13233,1
21,4,6,2023,13781,1
22,4,6,2023,13520,1
23,4,6,2023,13001,1
24,4,6,2023,12316,1
1,5,6,2023,11533,2
2,5,6,2023,11509,2
3,5,6,2023,11564,2
4,5,6,2023,11530,2
5,5,6,2023,11529,2
6,5,6,2023,11221,2
7,5,6,2023,11299,2
8,5,6,2023,11432,2
9,5,6,2023,11524,2
10,5,6,2023,11659,2
11,5,6,2023,11957,2
12,5,6,2023,12099,2
13,5,6,2023,12172,2
14,5,6,2023,12087,2
15,5,6,2023,12028,2
16,5,6,2023,11851,2
17,5,6,2023,11868,2
18,5,6,2023,11779,2
19,5,6,2023,13369,2
20,5,6,2023,13421,2
21,5,6,2023,13859,2
22,5,6,2023,13673,2
23,5,6,2023,12444,2
24,5,6,2023,12168,2
1,6,6,2023,11480,3
2,6,6,2023,11642,3
3,6,6,2023,11645,3
4,6,6,2023,11606,3
5,6,6,2023,11554,3
6,6,6,2023,11293,3
7,6,6,2023,11301,3
8,6,6,2023,11530,3
9,6,6,2023,11534,3
10,6,6,2023,11916,3
11,6,6,2023,12010,3
12,6,6,2023,12166,3
13,6,6,2023,12150,3
14,6,6,2023,12118,3
15,6,6,2023,12044,3
16,6,6,2023,11458,3
17,6,6,2023,11481,3
18,6,6,2023,11279,3
19,6,6,2023,13126,3
20,6,6,2023,13154,3
21,6,6,2023,13763,3
22,6,6,2023,13723,3
23,6,6,2023,13743,3
24,6,6,2023,12893,3
1,7,6,2023,12136,4
2,7,6,2023,11698,4
3,7,6,2023,11777,4
4,7,6,2023,11743,4
5,7,6,2023,11697,4
6,7,6,2023,11590,4
7,7,6,2023,11344,4
8,7,6,2023,11459,4
9,7,6,2023,11441,4
10,7,6,2023,11683,4
11,7,6,2023,12052,4
12,7,6,2023,12407,4
13,7,6,2023,12490,4
14,7,6,2023,12463,4
15,7,6,2023,11610,4
16,7,6,2023,11220,4
17,7,6,2023,11890,4
18,7,6,2023,12031,4
19,7,6,2023,13667,4
20,7,6,2023,13608,4
21,7,6,2023,13898,4
22,7,6,2023,13796,4
23,7,6,2023,13087,4
24,7,6,2023,12438,4
1,8,6,2023,11699,5
2,8,6,2023,11484,5
3,8,6,2023,11421,5
4,8,6,2023,11448,5
5,8,6,2023,11271,5
6,8,6,2023,11321,5
7,8,6,2023,11306,5
8,8,6,2023,11630,5
9,8,6,2023,11917,5
10,8,6,2023,12106,5
11,8,6,2023,12667,5
12,8,6,2023,12673,5
13,8,6,2023,12561,5
14,8,6,2023,12552,5
15,8,6,2023,12336,5
16,8,6,2023,11890,5
17,8,6,2023,11842,5
18,8,6,2023,12093,5
19,8,6,2023,13912,5
20,8,6,2023,14655,5
21,8,6,2023,14639,5
22,8,6,2023,14226,5
23,8,6,2023,13730,5
24,8,6,2023,12553,5
1,9,6,2023,11679,6
2,9,6,2023,11481,6
3,9,6,2023,11458,6
4,9,6,2023,11432,6
5,9,6,2023,11403,6
6,9,6,2023,11269,6
7,9,6,2023,11192,6
8,9,6,2023,11186,6
9,9,6,2023,11088,6
10,9,6,2023,11016,6
11,9,6,2023,11077,6
12,9,6,2023,11022,6
13,9,6,2023,11135,6
14,9,6,2023,10004,6
15,9,6,2023,10179,6
16,9,6,2023,10103,6
17,9,6,2023,9899,6
18,9,6,2023,9750,6
19,9,6,2023,11280,6
20,9,6,2023,12239,6
21,9,6,2023,12694,6
22,9,6,2023,12657,6
23,9,6,2023,12680,6
24,9,6,2023,12552,6
1,10,6,2023,11896,7
2,10,6,2023,11367,7
3,10,6,2023,10977,7
4,10,6,2023,10802,7
5,10,6,2023,10597,7
6,10,6,2023,10192,7
7,10,6,2023,10155,7
8,10,6,2023,10293,7
9,10,6,2023,10726,7
10,10,6,2023,11135,7
11,10,6,2023,11474,7
12,10,6,2023,11783,7
13,10,6,2023,11830,7
14,10,6,2023,11908,7
15,10,6,2023,11955,7
16,10,6,2023,11703,7
17,10,6,2023,11554,7
18,10,6,2023,11328,7
19,10,6,2023,12608,7
20,10,6,2023,13646,7
21,10,6,2023,13892,7
22,10,6,2023,13667,7
23,10,6,2023,13308,7
24,10,6,2023,12932,7
1,11,6,2023,11858,1
2,11,6,2023,11678,1
3,11,6,2023,11557,1
4,11,6,2023,11484,1
5,11,6,2023,11326,1
6,11,6,2023,10870,1
7,11,6,2023,10910,1
8,11,6,2023,10930,1
9,11,6,2023,11547,1
10,11,6,2023,11737,1
11,11,6,2023,11982,1
12,11,6,2023,12350,1
13,11,6,2023,12662,1
14,11,6,2023,12589,1
15,11,6,2023,12874,1
16,11,6,2023,12517,1
17,11,6,2023,12139,1
18,11,6,2023,11889,1
19,11,6,2023,13226,1
20,11,6,2023,13658,1
21,11,6,2023,13673,1
22,11,6,2023,13222,1
23,11,6,2023,12883,1
24,11,6,2023,11968,1
1,12,6,2023,11599,2
2,12,6,2023,11741,2
3,12,6,2023,11668,2
4,12,6,2023,11588,2
5,12,6,2023,11276,2
6,12,6,2023,10776,2
7,12,6,2023,10607,2
8,12,6,2023,10601,2
9,12,6,2023,10939,2
10,12,6,2023,11123,2
11,12,6,2023,11361,2
12,12,6,2023,11124,2
13,12,6,2023,11623,2
14,12,6,2023,11652,2
15,12,6,2023,11724,2
16,12,6,2023,11628,2
17,12,6,2023,11433,2
18,12,6,2023,11184,2
19,12,6,2023,12529,2
20,12,6,2023,13467,2
21,12,6,2023,13484,2
22,12,6,2023,13271,2
23,12,6,2023,13006,2
24,12,6,2023,12325,2
1,13,6,2023,11749,3
2,13,6,2023,11640,3
3,13,6,2023,11458,3
4,13,6,2023,11214,3
5,13,6,2023,11134,3
6,13,6,2023,10723,3
7,13,6,2023,10906,3
8,13,6,2023,10686,3
9,13,6,2023,11215,3
10,13,6,2023,11434,3
11,13,6,2023,11727,3
12,13,6,2023,12224,3
13,13,6,2023,12225,3
14,13,6,2023,12315,3
15,13,6,2023,12437,3
16,13,6,2023,11969,3
17,13,6,2023,11645,3
18,13,6,2023,11695,3
19,13,6,2023,13168,3
20,13,6,2023,13100,3
21,13,6,2023,13429,3
22,13,6,2023,13014,3
23,13,6,2023,12528,3
24,13,6,2023,11621,3
1,14,6,2023,11204,4
2,14,6,2023,11126,4
3,14,6,2023,11113,4
4,14,6,2023,11001,4
5,14,6,2023,10935,4
6,14,6,2023,10459,4
7,14,6,2023,10440,4
8,14,6,2023,10558,4
9,14,6,2023,10754,4
10,14,6,2023,10977,4
11,14,6,2023,11260,4
12,14,6,2023,11958,4
13,14,6,2023,12097,4
14,14,6,2023,12287,4
15,14,6,2023,12103,4
16,14,6,2023,11741,4
17,14,6,2023,11613,4
18,14,6,2023,11683,4
19,14,6,2023,13234,4
20,14,6,2023,13673,4
21,14,6,2023,14122,4
22,14,6,2023,13880,4
23,14,6,2023,13028,4
24,14,6,2023,12445,4
1,15,6,2023,11535,5
2,15,6,2023,11328,5
3,15,6,2023,11262,5
4,15,6,2023,11203,5
5,15,6,2023,10842,5
6,15,6,2023,10797,5
7,15,6,2023,10810,5
8,15,6,2023,10798,5
9,15,6,2023,10710,5
10,15,6,2023,11041,5
11,15,6,2023,11056,5
12,15,6,2023,11684,5
13,15,6,2023,11787,5
14,15,6,2023,11820,5
15,15,6,2023,11807,5
16,15,6,2023,11322,5
17,15,6,2023,11425,5
18,15,6,2023,11508,5
19,15,6,2023,13085,5
20,15,6,2023,13732,5
21,15,6,2023,13852,5
