Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday,Demand(MW),Multiply
2022,7,8,22,255.24,6,1,12762,
2022,7,8,23,261.12,6,1,13056,
2022,7,8,24,257.64,6,1,12882,
2022,7,9,1,248.4,7,1,12420,
2022,7,9,2,241.94,7,1,12097,
2022,7,9,3,235,7,1,11750,
2022,7,9,4,225.84,7,1,11292,
2022,7,9,5,218.56,7,1,10928,
2022,7,9,6,194.02,7,1,9701,
2022,7,9,7,186.58,7,1,9329,
2022,7,9,8,183.92,7,1,9196,
2022,7,9,9,179.74,7,1,8987,
2022,7,9,10,178.52,7,1,8926,
2022,7,9,11,182.42,7,1,9121,
2022,7,9,12,185.54,7,1,9277,
2022,7,9,13,192.82,7,1,9641,
2022,7,9,14,200.22,7,1,10011,
2022,7,9,15,204.9,7,1,10245,
2022,7,9,16,200.58,7,1,10029,
2022,7,9,17,189.02,7,1,9451,
2022,7,9,18,177.78,7,1,8889,
2022,7,9,19,195.98,7,1,9799,
2022,7,9,20,227.26,7,1,11363,
2022,7,9,21,235.2,7,1,11760,
2022,7,9,22,236.58,7,1,11829,
2022,7,9,23,238.58,7,1,11929,
2022,7,9,24,236.62,7,1,11831,
2022,7,10,1,248.4,1,1,12420,
2022,7,10,2,241.94,1,1,12097,
2022,7,10,3,235,1,1,11750,
2022,7,10,4,225.84,1,1,11292,
2022,7,10,5,218.56,1,1,10928,
2022,7,10,6,194.02,1,1,9701,
2022,7,10,7,186.58,1,1,9329,
2022,7,10,8,183.92,1,1,9196,
2022,7,10,9,179.74,1,1,8987,
2022,7,10,10,178.52,1,1,8926,
2022,7,10,11,182.42,1,1,9121,
2022,7,10,12,185.54,1,1,9277,
2022,7,10,13,192.82,1,1,9641,
2022,7,10,14,200.22,1,1,10011,
2022,7,10,15,204.9,1,1,10245,
2022,7,10,16,200.58,1,1,10029,
2022,7,10,17,189.02,1,1,9451,
2022,7,10,18,177.78,1,1,8889,
2022,7,10,19,195.98,1,1,9799,
2022,7,10,20,227.26,1,1,11363,
2022,7,10,21,235.2,1,1,11760,
2022,7,10,22,236.58,1,1,11829,
2022,7,10,23,238.58,1,1,11929,
2022,7,10,24,236.62,1,1,11831,
2022,7,11,1,230.7,2,1,11535,
2022,7,11,2,225.48,2,1,11274,
2022,7,11,3,220.74,2,1,11037,
2022,7,11,4,217.42,2,1,10871,
2022,7,11,5,213.42,2,1,10671,
2022,7,11,6,197.6,2,1,9880,
2022,7,11,7,190.36,2,1,9518,
2022,7,11,8,181.92,2,1,9096,
2022,7,11,9,175.12,2,1,8756,
2022,7,11,10,175.5,2,1,8775,
2022,7,11,11,174.6,2,1,8730,
2022,7,11,12,176.9,2,1,8845,
2022,7,11,13,184.14,2,1,9207,
2022,7,11,14,193.26,2,1,9663,
2022,7,11,15,193.84,2,1,9692,
2022,7,11,16,191.98,2,1,9599,
2022,7,11,17,182.18,2,1,9109,
2022,7,11,18,171.16,2,1,8558,
2022,7,11,19,186.84,2,1,9342,
2022,7,11,20,225.08,2,1,11254,
2022,7,11,21,236,2,1,11800,
2022,7,11,22,233.5,2,1,11675,
2022,7,11,23,236.94,2,1,11847,
2022,7,11,24,227.36,2,1,11368,
2022,7,12,1,228.24,3,1,11412,
2022,7,12,2,221.56,3,1,11078,
2022,7,12,3,216.52,3,1,10826,
2022,7,12,4,210.62,3,1,10531,
2022,7,12,5,206.26,3,1,10313,
2022,7,12,6,192.5,3,1,9625,
2022,7,12,7,187.1,3,1,9355,
2022,7,12,8,183.5,3,1,9175,
2022,7,12,9,182.02,3,1,9101,
2022,7,12,10,185.54,3,1,9277,
2022,7,12,11,186.58,3,1,9329,
2022,7,12,12,194.26,3,1,9713,
2022,7,12,13,199.32,3,1,9966,
2022,7,12,14,209.1,3,1,10455,
2022,7,12,15,210.8,3,1,10540,
2022,7,12,16,205.94,3,1,10297,
2022,7,12,17,194.96,3,1,9748,
2022,7,12,18,179.4,3,1,8970,
2022,7,12,19,195.86,3,1,9793,
2022,7,12,20,233.64,3,1,11682,
2022,7,12,21,243.62,3,1,12181,
2022,7,12,22,245.38,3,1,12269,
2022,7,12,23,246.38,3,1,12319,
2022,7,12,24,242.36,3,1,12118,
2022,7,13,1,232.18,4,1,11609,
2022,7,13,2,226.4,4,1,11320,
2022,7,13,3,220.68,4,1,11034,
2022,7,13,4,218.8,4,1,10940,
2022,7,13,5,214.4,4,1,10720,
2022,7,13,6,198.04,4,1,9902,
2022,7,13,7,189.1,4,1,9455,
2022,7,13,8,188.92,4,1,9446,
2022,7,13,9,189.96,4,1,9498,
2022,7,13,10,196.7,4,1,9835,
2022,7,13,11,199.38,4,1,9969,
2022,7,13,12,206.08,4,1,10304,
2022,7,13,13,213.86,4,1,10693,
2022,7,13,14,219.32,4,1,10966,
2022,7,13,15,221.56,4,1,11078,
2022,7,13,16,216,4,1,10800,
2022,7,13,17,206,4,1,10300,
2022,7,13,18,194.54,4,1,9727,
2022,7,13,19,208.46,4,1,10423,
2022,7,13,20,234.34,4,1,11717,
2022,7,13,21,241.36,4,1,12068,
2022,7,13,22,245.02,4,1,12251,
2022,7,13,23,249.38,4,1,12469,
2022,7,13,24,248.74,4,1,12437,
2022,7,14,1,239.78,5,1,11989,
2022,7,14,2,239.28,5,1,11964,
2022,7,14,3,230.14,5,1,11507,
2022,7,14,4,225.8,5,1,11290,
2022,7,14,5,225.1,5,1,11255,
2022,7,14,6,210,5,1,10500,
2022,7,14,7,201.1,5,1,10055,
2022,7,14,8,200.7,5,1,10035,
2022,7,14,9,197.78,5,1,9889,
2022,7,14,10,202.84,5,1,10142,
2022,7,14,11,205.5,5,1,10275,
2022,7,14,12,210.08,5,1,10504,
2022,7,14,13,221.4,5,1,11070,
2022,7,14,14,227.24,5,1,11362,
2022,7,14,15,234.04,5,1,11702,
2022,7,14,16,231.98,5,1,11599,
2022,7,14,17,223.92,5,1,11196,
2022,7,14,18,207.16,5,1,10358,
2022,7,14,19,214.74,5,1,10737,
2022,7,14,20,229.98,5,1,11499,
2022,7,14,21,246,5,1,12300,
2022,7,14,22,249.44,5,1,12472,
2022,7,14,23,250.48,5,1,12524,
2022,7,14,24,251.14,5,1,12557,
2022,7,15,1,245.52,6,1,12276,
2022,7,15,2,240.96,6,1,12048,
2022,7,15,3,234.96,6,1,11748,
2022,7,15,4,229.82,6,1,11491,
2022,7,15,5,228.24,6,1,11412,
2022,7,15,6,209.92,6,1,10496,
2022,7,15,7,204.8,6,1,10240,
2022,7,15,8,201.82,6,1,10091,
2022,7,15,9,194.48,6,1,9724,
2022,7,15,10,194.92,6,1,9746,
2022,7,15,11,200.36,6,1,10018,
2022,7,15,12,206.84,6,1,10342,
2022,7,15,13,220.46,6,1,11023,
2022,7,15,14,214.76,6,1,10738,
2022,7,15,15,222.14,6,1,11107,
2022,7,15,16,216.6,6,1,10830,
2022,7,15,17,204.66,6,1,10233,
2022,7,15,18,194.52,6,1,9726,
2022,7,15,19,216.96,6,1,10848,
2022,7,15,20,245.24,6,1,12262,
2022,7,15,21,252.52,6,1,12626,
2022,7,15,22,253.44,6,1,12672,
2022,7,15,23,256.36,6,1,12818,
2022,7,15,24,254.64,6,1,12732,
2022,7,16,1,250.34,7,1,12517,
2022,7,16,2,241.96,7,1,12098,
2022,7,16,3,238.94,7,1,11947,
2022,7,16,4,235.62,7,1,11781,
2022,7,16,5,235.08,7,1,11754,
2022,7,16,6,217.44,7,1,10872,
2022,7,16,7,212.68,7,1,10634,
2022,7,16,8,209,7,1,10450,
2022,7,16,9,210.1,7,1,10505,
2022,7,16,10,215.84,7,1,10792,
2022,7,16,11,219.16,7,1,10958,
2022,7,16,12,226.1,7,1,11305,
2022,7,16,13,237.02,7,1,11851,
2022,7,16,14,240.2,7,1,12010,
2022,7,16,15,242.9,7,1,12145,
2022,7,16,16,246.2,7,1,12310,
2022,7,16,17,236.32,7,1,11816,
2022,7,16,18,216.8,7,1,10840,
2022,7,16,19,234.92,7,1,11746,
2022,7,16,20,269.9,7,1,13495,
2022,7,16,21,270.76,7,1,13538,
2022,7,16,22,268.04,7,1,13402,
2022,7,16,23,270.54,7,1,13527,
2022,7,16,24,268.16,7,1,13408,
2022,7,17,1,263.88,1,0,13194,
2022,7,17,2,252.74,1,0,12637,
2022,7,17,3,248.16,1,0,12408,
2022,7,17,4,241.7,1,0,12085,
2022,7,17,5,239.06,1,0,11953,
2022,7,17,6,223.16,1,0,11158,
2022,7,17,7,219.2,1,0,10960,
2022,7,17,8,215.66,1,0,10783,
2022,7,17,9,330.6,1,0,11020,
2022,7,17,10,342.51,1,0,11417,
2022,7,17,11,351.06,1,0,11702,
2022,7,17,12,363.12,1,0,12104,
2022,7,17,13,374.22,1,0,12474,
2022,7,17,14,378.99,1,0,12633,
2022,7,17,15,381.96,1,0,12732,
2022,7,17,16,377.04,1,0,12568,
2022,7,17,17,369,1,0,12300,
2022,7,17,18,230.7,1,0,11535,
2022,7,17,19,242.52,1,0,12126,
2022,7,17,20,273.62,1,0,13681,
2022,7,17,21,279.54,1,0,13977,
2022,7,17,22,278.92,1,0,13946,
2022,7,17,23,279.16,1,0,13958,
2022,7,17,24,276.06,1,0,13803,
2022,7,18,1,269,2,0,13450,
2022,7,18,2,261.64,2,0,13082,
2022,7,18,3,255.84,2,0,12792,
2022,7,18,4,252.16,2,0,12608,
2022,7,18,5,245.9,2,0,12295,
2022,7,18,6,225.96,2,0,11298,
2022,7,18,7,226.68,2,0,11334,
2022,7,18,8,225.6,2,0,11280,
2022,7,18,9,351.99,2,0,11733,
2022,7,18,10,373.95,2,0,12465,
2022,7,18,11,367.8,2,0,12260,
2022,7,18,12,363.18,2,0,12106,
2022,7,18,13,370.05,2,0,12335,
2022,7,18,14,373.83,2,0,12461,
2022,7,18,15,378.57,2,0,12619,
2022,7,18,16,376.62,2,0,12554,
2022,7,18,17,378.93,2,0,12631,
2022,7,18,18,234.68,2,0,11734,
2022,7,18,19,252.88,2,0,12644,
2022,7,18,20,267.24,2,0,13362,
2022,7,18,21,268.64,2,0,13432,
2022,7,18,22,269.86,2,0,13493,
2022,7,18,23,269.56,2,0,13478,
2022,7,18,24,258.38,2,0,12919,
2022,7,19,1,255.42,3,0,12771,
2022,7,19,2,256.58,3,0,12829,
2022,7,19,3,250.74,3,0,12537,
2022,7,19,4,245.82,3,0,12291,
2022,7,19,5,239.58,3,0,11979,
2022,7,19,6,225.16,3,0,11258,
2022,7,19,7,223.48,3,0,11174,
2022,7,19,8,212.66,3,0,10633,
2022,7,19,9,321.99,3,0,10733,
2022,7,19,10,327.69,3,0,10923,
2022,7,19,11,317.64,3,0,10588,
2022,7,19,12,318.15,3,0,10605,
2022,7,19,13,316.29,3,0,10543,
2022,7,19,14,313.8,3,0,10460,
2022,7,19,15,315.87,3,0,10529,
2022,7,19,16,316.02,3,0,10534,
2022,7,19,17,320.76,3,0,10692,
2022,7,19,18,211.7,3,0,10585,
2022,7,19,19,224.32,3,0,11216,
2022,7,19,20,232,3,0,11600,
2022,7,19,21,234.9,3,0,11745,
2022,7,19,22,237.12,3,0,11856,
2022,7,19,23,236.04,3,0,11802,
2022,7,19,24,238.28,3,0,11914,
2022,7,20,1,239.02,4,0,11951,
2022,7,20,2,239.44,4,0,11972,
2022,7,20,3,239.04,4,0,11952,
2022,7,20,4,238.98,4,0,11949,
2022,7,20,5,236.92,4,0,11846,
2022,7,20,6,230.7,4,0,11535,
2022,7,20,7,228.96,4,0,11448,
2022,7,20,8,226.24,4,0,11312,
2022,7,20,9,335.52,4,0,11184,
2022,7,20,10,338.55,4,0,11285,
2022,7,20,11,337.74,4,0,11258,
2022,7,20,12,335.58,4,0,11186,
2022,7,20,13,338.46,4,0,11282,
2022,7,20,14,339.39,4,0,11313,
2022,7,20,15,342.09,4,0,11403,
2022,7,20,16,338.55,4,0,11285,
2022,7,20,17,342.81,4,0,11427,
2022,7,20,18,230.4,4,0,11520,
2022,7,20,19,241.76,4,0,12088,
2022,7,20,20,251.34,4,0,12567,
2022,7,20,21,253.9,4,0,12695,
2022,7,20,22,255.62,4,0,12781,
2022,7,20,23,252.64,4,0,12632,
2022,7,20,24,248.26,4,0,12413,
2022,7,21,1,242.2,5,0,12110,
2022,7,21,2,242.56,5,0,12128,
2022,7,21,3,241.94,5,0,12097,
2022,7,21,4,240.22,5,0,12011,
2022,7,21,5,239.28,5,0,11964,
2022,7,21,6,229.44,5,0,11472,
2022,7,21,7,223.04,5,0,11152,
2022,7,21,8,219.92,5,0,10996,
2022,7,21,9,331.35,5,0,11045,
2022,7,21,10,331.32,5,0,11044,
2022,7,21,11,328.29,5,0,10943,
2022,7,21,12,329.31,5,0,10977,
2022,7,21,13,328.26,5,0,10942,
2022,7,21,14,333.78,5,0,11126,
2022,7,21,15,327.75,5,0,10925,
2022,7,21,16,330.66,5,0,11022,
2022,7,21,17,342.09,5,0,11403,
2022,7,21,18,227.36,5,0,11368,
2022,7,21,19,239.48,5,0,11974,
2022,7,21,20,248.34,5,0,12417,
2022,7,21,21,248.44,5,0,12422,
2022,7,21,22,247.92,5,0,12396,
2022,7,21,23,246.66,5,0,12333,
2022,7,21,24,246.42,5,0,12321,
2022,7,22,1,243.34,6,1,12167,
2022,7,22,2,243.62,6,1,12181,
2022,7,22,3,242.76,6,1,12138,
2022,7,22,4,240.28,6,1,12014,
2022,7,22,5,240.54,6,1,12027,
2022,7,22,6,231.4,6,1,11570,
2022,7,22,7,225.5,6,1,11275,
2022,7,22,8,220.76,6,1,11038,
2022,7,22,9,214.9,6,1,10745,
2022,7,22,10,213.6,6,1,10680,
2022,7,22,11,216.44,6,1,10822,
2022,7,22,12,223.92,6,1,11196,
2022,7,22,13,223.16,6,1,11158,
2022,7,22,14,227.08,6,1,11354,
2022,7,22,15,231.42,6,1,11571,
2022,7,22,16,230.5,6,1,11525,
2022,7,22,17,223.2,6,1,11160,
2022,7,22,18,207.68,6,1,10384,
2022,7,22,19,225.88,6,1,11294,
2022,7,22,20,251.46,6,1,12573,
2022,7,22,21,260.04,6,1,13002,
2022,7,22,22,259.44,6,1,12972,
2022,7,22,23,260.94,6,1,13047,
2022,7,22,24,256.42,6,1,12821,
2022,7,23,1,246.58,7,1,12329,
2022,7,23,2,243.84,7,1,12192,
2022,7,23,3,244.14,7,1,12207,
2022,7,23,4,240.9,7,1,12045,
2022,7,23,5,238.3,7,1,11915,
2022,7,23,6,230.24,7,1,11512,
2022,7,23,7,227.06,7,1,11353,
2022,7,23,8,222.8,7,1,11140,
2022,7,23,9,215.84,7,1,10792,
2022,7,23,10,217.5,7,1,10875,
2022,7,23,11,219,7,1,10950,
2022,7,23,12,215.24,7,1,10762,
2022,7,23,13,214,7,1,10700,
2022,7,23,14,214.9,7,1,10745,
2022,7,23,15,217.62,7,1,10881,
2022,7,23,16,216.8,7,1,10840,
2022,7,23,17,221.34,7,1,11067,
2022,7,23,18,228,7,1,11400,
2022,7,23,19,239.38,7,1,11969,
2022,7,23,20,242.8,7,1,12140,
2022,7,23,21,246.96,7,1,12348,
2022,7,23,22,247.02,7,1,12351,
2022,7,23,23,246.92,7,1,12346,
2022,7,23,24,239.6,7,1,11980,
2022,7,24,1,232.56,1,0,11628,
2022,7,24,2,232.88,1,0,11644,
2022,7,24,3,232.5,1,0,11625,
2022,7,24,4,231.22,1,0,11561,
2022,7,24,5,223.28,1,0,11164,
2022,7,24,6,213.46,1,0,10673,
2022,7,24,7,211.64,1,0,10582,
2022,7,24,8,211.16,1,0,10558,
2022,7,24,9,317.91,1,0,10597,
2022,7,24,10,306.24,1,0,10208,
2022,7,24,11,308.7,1,0,10290,
2022,7,24,12,308.58,1,0,10286,
2022,7,24,13,312.24,1,0,10408,
2022,7,24,14,310.68,1,0,10356,
2022,7,24,15,312.48,1,0,10416,
2022,7,24,16,308.61,1,0,10287,
2022,7,24,17,314.1,1,0,10470,
2022,7,24,18,206.24,1,0,10312,
2022,7,24,19,225.34,1,0,11267,
2022,7,24,20,234.7,1,0,11735,
2022,7,24,21,232.06,1,0,11603,
2022,7,24,22,234.22,1,0,11711,
2022,7,24,23,233.02,1,0,11651,
2022,7,24,24,228.44,1,0,11422,
2022,7,25,1,223.18,2,0,11159,
2022,7,25,2,223.7,2,0,11185,
2022,7,25,3,221.54,2,0,11077,
2022,7,25,4,217.72,2,0,10886,
2022,7,25,5,214.72,2,0,10736,
2022,7,25,6,204.6,2,0,10230,
2022,7,25,7,204.52,2,0,10226,
2022,7,25,8,207.58,2,0,10379,
2022,7,25,9,320.37,2,0,10679,
2022,7,25,10,315.78,2,0,10526,
2022,7,25,11,316.8,2,0,10560,
2022,7,25,12,319.98,2,0,10666,
2022,7,25,13,317.58,2,0,10586,
2022,7,25,14,316.26,2,0,10542,
2022,7,25,15,312.9,2,0,10430,
2022,7,25,16,313.02,2,0,10434,
2022,7,25,17,315.36,2,0,10512,
2022,7,25,18,219.46,2,0,10973,
2022,7,25,19,228.06,2,0,11403,
2022,7,25,20,237.6,2,0,11880,
2022,7,25,21,238.1,2,0,11905,
2022,7,25,22,239.58,2,0,11979,
2022,7,25,23,238.62,2,0,11931,
2022,7,25,24,233.66,2,0,11683,
2022,7,26,1,228.8,3,0,11440,
2022,7,26,2,227.62,3,0,11381,
2022,7,26,3,228.02,3,0,11401,
2022,7,26,4,222.76,3,0,11138,
2022,7,26,5,221.54,3,0,11077,
2022,7,26,6,210.3,3,0,10515,
2022,7,26,7,209.54,3,0,10477,
2022,7,26,8,208.84,3,0,10442,
2022,7,26,9,317.82,3,0,10594,
2022,7,26,10,314.52,3,0,10484,
2022,7,26,11,310.35,3,0,10345,
2022,7,26,12,311.52,3,0,10384,
2022,7,26,13,316.29,3,0,10543,
2022,7,26,14,316.05,3,0,10535,
2022,7,26,15,318.15,3,0,10605,
2022,7,26,16,321.12,3,0,10704,
2022,7,26,17,330.03,3,0,11001,
2022,7,26,18,220.7,3,0,11035,
2022,7,26,19,229.18,3,0,11459,
2022,7,26,20,238.1,3,0,11905,
2022,7,26,21,243.68,3,0,12184,
2022,7,26,22,243.02,3,0,12151,
2022,7,26,23,238.76,3,0,11938,
2022,7,26,24,232.58,3,0,11629,
2022,7,27,1,228.26,4,0,11413,
2022,7,27,2,223.82,4,0,11191,
2022,7,27,3,221.2,4,0,11060,
2022,7,27,4,220.58,4,0,11029,
2022,7,27,5,220.72,4,0,11036,
2022,7,27,6,210.32,4,0,10516,
2022,7,27,7,210.5,4,0,10525,
2022,7,27,8,213.22,4,0,10661,
2022,7,27,9,319.83,4,0,10768,
2022,7,27,10,323.04,4,0,10542,
2022,7,27,11,316.26,4,0,10496,
2022,7,27,12,314.88,4,0,10639,
2022,7,27,13,319.17,4,0,10789,
2022,7,27,14,323.67,4,0,10819,
2022,7,27,15,324.57,4,0,10869,
2022,7,27,16,326.07,4,0,10892,
2022,7,27,17,326.76,4,0,11040,
2022,7,27,18,231.12,4,0,11556,
2022,7,27,19,241.46,4,0,12073,
2022,7,27,20,251.7,4,0,12585,
2022,7,27,21,255.64,4,0,12782,
2022,7,27,22,259.02,4,0,12951,
2022,7,27,23,257.52,4,0,12876,
2022,7,27,24,241.68,4,0,12084,
2022,7,28,1,235,5,0,11750,
2022,7,28,2,231.92,5,0,11596,
2022,7,28,3,231.84,5,0,11592,
2022,7,28,4,229.9,5,0,11495,
2022,7,28,5,227.56,5,0,11378,
2022,7,28,6,224.4,5,0,11220,
2022,7,28,7,223.28,5,0,11164,
2022,7,28,8,217.82,5,0,10891,
2022,7,28,9,321.87,5,0,10729,
2022,7,28,10,326.25,5,0,10875,
2022,7,28,11,327.99,5,0,10933,
2022,7,28,12,328.77,5,0,10959,
2022,7,28,13,334.08,5,0,11136,
2022,7,28,14,330.78,5,0,11026,
2022,7,28,15,330.3,5,0,11010,
2022,7,28,16,327.69,5,0,10923,
2022,7,28,17,330.21,5,0,11007,
2022,7,28,18,230.72,5,0,11536,
2022,7,28,19,246.46,5,0,12323,
2022,7,28,20,253.98,5,0,12699,
2022,7,28,21,259.84,5,0,12992,
2022,7,28,22,260.22,5,0,13011,
2022,7,28,23,258.12,5,0,12906,
2022,7,28,24,242.7,5,0,12135,
2022,7,29,1,235.18,6,1,11759,
2022,7,29,2,231.98,6,1,11599,
2022,7,29,3,231.84,6,1,11592,
2022,7,29,4,230.84,6,1,11542,
2022,7,29,5,229.56,6,1,11478,
2022,7,29,6,224.44,6,1,11222,
2022,7,29,7,215.88,6,1,10794,
2022,7,29,8,213.02,6,1,10651,
2022,7,29,9,212.98,6,1,10649,
2022,7,29,10,213.64,6,1,10682,
2022,7,29,11,214.16,6,1,10708,
2022,7,29,12,215.72,6,1,10786,
2022,7,29,13,215.58,6,1,10779,
2022,7,29,14,212.62,6,1,10631,
2022,7,29,15,216.3,6,1,10815,
2022,7,29,16,219.26,6,1,10963,
2022,7,29,17,211.4,6,1,10570,
2022,7,29,18,206.38,6,1,10319,
2022,7,29,19,227.6,6,1,11380,
2022,7,29,20,255.82,6,1,12791,
2022,7,29,21,262.74,6,1,13137,
2022,7,29,22,264.1,6,1,13205,
2022,7,29,23,259.74,6,1,12987,
2022,7,29,24,243.98,6,1,12199,
2022,7,30,1,234.62,7,1,11731,
2022,7,30,2,230.4,7,1,11520,
2022,7,30,3,229.2,7,1,11460,
2022,7,30,4,227.3,7,1,11365,
2022,7,30,5,224.92,7,1,11246,
2022,7,30,6,218.54,7,1,10927,
2022,7,30,7,217.56,7,1,10878,
2022,7,30,8,218.02,7,1,10901,
2022,7,30,9,223.32,7,1,11166,
2022,7,30,10,220.14,7,1,11007,
2022,7,30,11,220.28,7,1,11014,
2022,7,30,12,219.28,7,1,10964,
2022,7,30,13,218.5,7,1,10925,
2022,7,30,14,216.38,7,1,10819,
2022,7,30,15,216.2,7,1,10810,
2022,7,30,16,219.54,7,1,10977,
2022,7,30,17,219.94,7,1,10997,
2022,7,30,18,225.04,7,1,11252,
2022,7,30,19,248.3,7,1,12415,
2022,7,30,20,254.48,7,1,12724,
2022,7,30,21,261.02,7,1,13051,
2022,7,30,22,262.18,7,1,13109,
2022,7,30,23,260.76,7,1,13038,
2022,7,30,24,247.42,7,1,12371,
2022,7,31,1,228.38,1,0,11419,
2022,7,31,2,226.68,1,0,11334,
2022,7,31,3,227.74,1,0,11387,
2022,7,31,4,226.24,1,0,11312,
2022,7,31,5,227.36,1,0,11368,
2022,7,31,6,225.4,1,0,11270,
2022,7,31,7,222.26,1,0,11113,
2022,7,31,8,219.72,1,0,10986,
2022,7,31,9,324.15,1,0,10805,
2022,7,31,10,320.49,1,0,10683,
2022,7,31,11,321.99,1,0,10733,
2022,7,31,12,320.52,1,0,10684,
2022,7,31,13,319.08,1,0,10636,
2022,7,31,14,314.82,1,0,10494,
2022,7,31,15,313.65,1,0,10455,
2022,7,31,16,312.63,1,0,10421,
2022,7,31,17,321.45,1,0,10715,
2022,7,31,18,228.3,1,0,11415,
2022,7,31,19,244.94,1,0,12247,
2022,7,31,20,249.84,1,0,12492,
2022,7,31,21,256.48,1,0,12824,
2022,7,31,22,256.92,1,0,12846,
2022,7,31,23,253.62,1,0,12681,
2022,7,31,24,239.16,1,0,11958,
2022,8,1,1,228.48,2,0,11424,
2022,8,1,2,227.76,2,0,11388,
2022,8,1,3,227.28,2,0,11364,
2022,8,1,4,224.66,2,0,11233,
2022,8,1,5,225.04,2,0,11252,
2022,8,1,6,216.06,2,0,10803,
2022,8,1,7,214.24,2,0,10712,
2022,8,1,8,210.22,2,0,10511,
2022,8,1,9,314.82,2,0,10494,
2022,8,1,10,316.77,2,0,10559,
2022,8,1,11,315.99,2,0,10533,
2022,8,1,12,313.8,2,0,10460,
2022,8,1,13,318.12,2,0,10604,
2022,8,1,14,316.08,2,0,10536,
2022,8,1,15,318.69,2,0,10623,
2022,8,1,16,323.64,2,0,10788,
2022,8,1,17,332.64,2,0,11088,
2022,8,1,18,221.8,2,0,11090,
2022,8,1,19,242.24,2,0,12112,
2022,8,1,20,255.02,2,0,12751,
2022,8,1,21,259.48,2,0,12974,
2022,8,1,22,256.68,2,0,12834,
2022,8,1,23,250.1,2,0,12505,
2022,8,1,24,238.96,2,0,11948,
2022,8,2,1,228.88,3,0,11444,
2022,8,2,2,227.9,3,0,11395,
2022,8,2,3,228.1,3,0,11405,
2022,8,2,4,225.9,3,0,11295,
2022,8,2,5,224.86,3,0,11243,
2022,8,2,6,220.6,3,0,11030,
2022,8,2,7,216.04,3,0,10802,
2022,8,2,8,214.78,3,0,10739,
2022,8,2,9,322.71,3,0,10757,
2022,8,2,10,329.7,3,0,10990,
2022,8,2,11,329.25,3,0,10975,
2022,8,2,12,323.91,3,0,10797,
2022,8,2,13,318.75,3,0,10625,
2022,8,2,14,322.17,3,0,10739,
2022,8,2,15,323.7,3,0,10790,
2022,8,2,16,327.06,3,0,10902,
2022,8,2,17,326.7,3,0,10890,
2022,8,2,18,226.22,3,0,11311,
2022,8,2,19,242.18,3,0,12109,
2022,8,2,20,247.56,3,0,12378,
2022,8,2,21,252.12,3,0,12606,
2022,8,2,22,253.42,3,0,12671,
2022,8,2,23,252.16,3,0,12608,
2022,8,2,24,242.38,3,0,12119,
2022,8,3,1,231.06,4,0,11553,
2022,8,3,2,229.56,4,0,11478,
2022,8,3,3,229.7,4,0,11485,
2022,8,3,4,229.04,4,0,11452,
2022,8,3,5,227.94,4,0,11397,
2022,8,3,6,225.44,4,0,11272,
2022,8,3,7,222.74,4,0,11137,
2022,8,3,8,221.3,4,0,11065,
2022,8,3,9,325.65,4,0,10855,
2022,8,3,10,327.27,4,0,10909,
2022,8,3,11,325.77,4,0,10859,
2022,8,3,12,323.25,4,0,10775,
2022,8,3,13,322.56,4,0,10752,
2022,8,3,14,319.47,4,0,10649,
2022,8,3,15,316.5,4,0,10550,
2022,8,3,16,318.09,4,0,10603,
2022,8,3,17,328.41,4,0,10947,
2022,8,3,18,228.72,4,0,11436,
2022,8,3,19,244.14,4,0,12207,
2022,8,3,20,252.96,4,0,12648,
2022,8,3,21,254.3,4,0,12715,
2022,8,3,22,256.04,4,0,12802,
2022,8,3,23,250.4,4,0,12520,
2022,8,3,24,235.94,4,0,11797,
2022,8,4,1,230.38,5,0,11519,
2022,8,4,2,227.64,5,0,11382,
2022,8,4,3,225.74,5,0,11287,
2022,8,4,4,225.58,5,0,11279,
2022,8,4,5,224.44,5,0,11222,
2022,8,4,6,218.38,5,0,10919,
2022,8,4,7,217.26,5,0,10863,
2022,8,4,8,217.48,5,0,10874,
2022,8,4,9,326.76,5,0,10892,
2022,8,4,10,322.35,5,0,10745,
2022,8,4,11,318.18,5,0,10606,
2022,8,4,12,319.68,5,0,10656,
2022,8,4,13,315.36,5,0,10512,
2022,8,4,14,316.41,5,0,10547,
2022,8,4,15,315.06,5,0,10502,
2022,8,4,16,316.89,5,0,10563,
2022,8,4,17,316.56,5,0,10552,
2022,8,4,18,217,5,0,10850,
2022,8,4,19,240.08,5,0,12004,
2022,8,4,20,251.98,5,0,12599,
2022,8,4,21,254.34,5,0,12717,
2022,8,4,22,255.34,5,0,12767,
2022,8,4,23,254.96,5,0,12748,
2022,8,4,24,237.34,5,0,11867,
2022,8,5,1,229.84,6,1,11492,
2022,8,5,2,226.02,6,1,11301,
2022,8,5,3,225.7,6,1,11285,
2022,8,5,4,224,6,1,11200,
2022,8,5,5,224.26,6,1,11213,
2022,8,5,6,220.28,6,1,11014,
2022,8,5,7,219.54,6,1,10977,
2022,8,5,8,216.26,6,1,10813,
2022,8,5,9,211.36,6,1,10568,
2022,8,5,10,208.04,6,1,10402,
2022,8,5,11,207,6,1,10350,
2022,8,5,12,209.76,6,1,10488,
2022,8,5,13,213.26,6,1,10663,
2022,8,5,14,212.1,6,1,10605,
2022,8,5,15,212.04,6,1,10602,
