Year,Month,Day,Hour,Demand(kW),Day_of_week,Holiday
2021,7,5,21,249.54,2,1
2021,7,5,22,249.2,2,1
2021,7,5,23,244.3,2,1
2021,7,5,24,240.92,2,1
2021,7,6,1,229.1,3,1
2021,7,6,2,220.62,3,1
2021,7,6,3,215.82,3,1
2021,7,6,4,212.2,3,1
2021,7,6,5,208.32,3,1
2021,7,6,6,190.4,3,1
2021,7,6,7,187.28,3,1
2021,7,6,8,187.56,3,1
2021,7,6,9,193.16,3,1
2021,7,6,10,202.48,3,1
2021,7,6,11,203.56,3,1
2021,7,6,12,209.76,3,1
2021,7,6,13,215.82,3,1
2021,7,6,14,213.42,3,1
2021,7,6,15,217.7,3,1
2021,7,6,16,211.68,3,1
2021,7,6,17,202.24,3,1
2021,7,6,18,192.72,3,1
2021,7,6,19,212.22,3,1
2021,7,6,20,242.22,3,1
2021,7,6,21,248.66,3,1
2021,7,6,22,247.48,3,1
2021,7,6,23,243.9,3,1
2021,7,6,24,240.3,3,1
2021,7,7,1,230.98,4,1
2021,7,7,2,220.04,4,1
2021,7,7,3,216.26,4,1
2021,7,7,4,209.1,4,1
2021,7,7,5,203.58,4,1
2021,7,7,6,188.22,4,1
2021,7,7,7,184.94,4,1
2021,7,7,8,187.64,4,1
2021,7,7,9,199.8,4,1
2021,7,7,10,201.74,4,1
2021,7,7,11,199.8,4,1
2021,7,7,12,203.3,4,1
2021,7,7,13,204.48,4,1
2021,7,7,14,201.4,4,1
2021,7,7,15,198.26,4,1
2021,7,7,16,194.18,4,1
2021,7,7,17,180.88,4,1
2021,7,7,18,176.72,4,1
2021,7,7,19,195.4,4,1
2021,7,7,20,229.08,4,1
2021,7,7,21,233.96,4,1
2021,7,7,22,234.82,4,1
2021,7,7,23,230.44,4,1
2021,7,7,24,224.8,4,1
2021,7,8,1,214.8,5,1
2021,7,8,2,208.64,5,1
2021,7,8,3,200.4,5,1
2021,7,8,4,197.16,5,1
2021,7,8,5,192.26,5,1
2021,7,8,6,178.62,5,1
2021,7,8,7,173.86,5,1
2021,7,8,8,177.06,5,1
2021,7,8,9,186.24,5,1
2021,7,8,10,191.98,5,1
2021,7,8,11,196.66,5,1
2021,7,8,12,202.3,5,1
2021,7,8,13,206.18,5,1
2021,7,8,14,205.48,5,1
2021,7,8,15,212.42,5,1
2021,7,8,16,207.78,5,1
2021,7,8,17,199.68,5,1
2021,7,8,18,188.06,5,1
2021,7,8,19,206.26,5,1
2021,7,8,20,241.38,5,1
2021,7,8,21,247.16,5,1
2021,7,8,22,245.88,5,1
2021,7,8,23,244.82,5,1
2021,7,8,24,241.12,5,1
2021,7,9,1,230.32,6,1
2021,7,9,2,221.88,6,1
2021,7,9,3,219.42,6,1
2021,7,9,4,214.3,6,1
2021,7,9,5,205.82,6,1
2021,7,9,6,184.06,6,1
2021,7,9,7,179.24,6,1
2021,7,9,8,176.9,6,1
2021,7,9,9,175.02,6,1
2021,7,9,10,174.82,6,1
2021,7,9,11,177.78,6,1
2021,7,9,12,183.24,6,1
2021,7,9,13,193.64,6,1
2021,7,9,14,191.9,6,1
2021,7,9,15,195.12,6,1
2021,7,9,16,191.54,6,1
2021,7,9,17,183.9,6,1
2021,7,9,18,173.8,6,1
2021,7,9,19,191.2,6,1
2021,7,9,20,233.56,6,1
2021,7,9,21,242.26,6,1
2021,7,9,22,248.78,6,1
2021,7,9,23,246.4,6,1
2021,7,9,24,243.86,6,1
2021,7,10,1,235.88,7,1
2021,7,10,2,224.54,7,1
2021,7,10,3,218.76,7,1
2021,7,10,4,214.88,7,1
2021,7,10,5,209.12,7,1
2021,7,10,6,193.74,7,1
2021,7,10,7,190.62,7,1
2021,7,10,8,190.46,7,1
2021,7,10,9,196.1,7,1
2021,7,10,10,196.72,7,1
2021,7,10,11,195.16,7,1
2021,7,10,12,202.0,7,1
2021,7,10,13,208.94,7,1
2021,7,10,14,211.88,7,1
2021,7,10,15,219.6,7,1
2021,7,10,16,219.06,7,1
2021,7,10,17,204.98,7,1
2021,7,10,18,194.5,7,1
2021,7,10,19,221.6,7,1
2021,7,10,20,253.24,7,1
2021,7,10,21,257.96,7,1
2021,7,10,22,259.16,7,1
2021,7,10,23,259.0,7,1
2021,7,10,24,254.38,7,1
2021,7,11,1,245.5,1,1
2021,7,11,2,239.4,1,1
2021,7,11,3,233.36,1,1
2021,7,11,4,226.66,1,1
2021,7,11,5,221.5,1,1
2021,7,11,6,208.26,1,1
2021,7,11,7,196.54,1,1
2021,7,11,8,196.12,1,1
2021,7,11,9,200.12,1,1
2021,7,11,10,205.64,1,1
2021,7,11,11,208.52,1,1
2021,7,11,12,214.9,1,1
2021,7,11,13,220.06,1,1
2021,7,11,14,223.32,1,1
2021,7,11,15,227.66,1,1
2021,7,11,16,229.3,1,1
2021,7,11,17,214.88,1,1
2021,7,11,18,204.1,1,1
2021,7,11,19,219.26,1,1
2021,7,11,20,253.22,1,1
2021,7,11,21,258.0,1,1
2021,7,11,22,255.6,1,1
2021,7,11,23,258.24,1,1
2021,7,11,24,253.08,1,1
2021,7,12,1,249.74,2,1
2021,7,12,2,241.14,2,1
2021,7,12,3,235.22,2,1
2021,7,12,4,231.44,2,1
2021,7,12,5,226.12,2,1
2021,7,12,6,206.24,2,1
2021,7,12,7,201.78,2,1
2021,7,12,8,201.92,2,1
2021,7,12,9,209.8,2,1
2021,7,12,10,216.78,2,1
2021,7,12,11,216.18,2,1
2021,7,12,12,223.52,2,1
2021,7,12,13,229.84,2,1
2021,7,12,14,231.86,2,1
2021,7,12,15,236.52,2,1
2021,7,12,16,236.14,2,1
2021,7,12,17,218.96,2,1
2021,7,12,18,205.8,2,1
2021,7,12,19,222.48,2,1
2021,7,12,20,256.24,2,1
2021,7,12,21,260.44,2,1
2021,7,12,22,259.84,2,1
2021,7,12,23,260.22,2,1
2021,7,12,24,256.56,2,1
2021,7,13,1,247.42,3,1
2021,7,13,2,238.88,3,1
2021,7,13,3,235.3,3,1
2021,7,13,4,229.62,3,1
2021,7,13,5,224.74,3,1
2021,7,13,6,207.24,3,1
2021,7,13,7,198.32,3,1
2021,7,13,8,196.74,3,1
2021,7,13,9,205.56,3,1
2021,7,13,10,211.06,3,1
2021,7,13,11,214.48,3,1
2021,7,13,12,217.56,3,1
2021,7,13,13,223.18,3,1
2021,7,13,14,220.36,3,1
2021,7,13,15,226.82,3,1
2021,7,13,16,222.64,3,1
2021,7,13,17,211.74,3,1
2021,7,13,18,197.74,3,1
2021,7,13,19,215.76,3,1
2021,7,13,20,252.4,3,1
2021,7,13,21,256.76,3,1
2021,7,13,22,257.68,3,1
2021,7,13,23,256.64,3,1
2021,7,13,24,254.86,3,1
2021,7,14,1,246.52,4,1
2021,7,14,2,239.54,4,1
2021,7,14,3,233.32,4,1
2021,7,14,4,227.84,4,1
2021,7,14,5,220.52,4,1
2021,7,14,6,201.32,4,1
2021,7,14,7,195.4,4,1
2021,7,14,8,194.16,4,1
2021,7,14,9,205.26,4,1
2021,7,14,10,208.98,4,1
2021,7,14,11,211.82,4,1
2021,7,14,12,216.92,4,1
2021,7,14,13,226.16,4,1
2021,7,14,14,224.76,4,1
2021,7,14,15,232.58,4,1
2021,7,14,16,227.84,4,1
2021,7,14,17,215.82,4,1
2021,7,14,18,200.52,4,1
2021,7,14,19,224.52,4,1
2021,7,14,20,256.82,4,1
2021,7,14,21,261.54,4,1
2021,7,14,22,262.36,4,1
2021,7,14,23,263.3,4,1
2021,7,14,24,260.44,4,1
2021,7,15,1,253.24,5,1
2021,7,15,2,243.14,5,1
2021,7,15,3,239.04,5,1
2021,7,15,4,233.34,5,1
2021,7,15,5,229.22,5,1
2021,7,15,6,211.86,5,1
2021,7,15,7,206.14,5,1
2021,7,15,8,204.6,5,1
2021,7,15,9,211.98,5,1
2021,7,15,10,222.6,5,1
2021,7,15,11,226.22,5,1
2021,7,15,12,230.98,5,1
2021,7,15,13,233.24,5,1
2021,7,15,14,233.24,5,1
2021,7,15,15,239.04,5,1
2021,7,15,16,239.78,5,1
2021,7,15,17,231.06,5,1
2021,7,15,18,214.4,5,1
2021,7,15,19,237.98,5,1
2021,7,15,20,268.06,5,1
2021,7,15,21,270.5,5,1
2021,7,15,22,267.5,5,1
2021,7,15,23,267.72,5,1
2021,7,15,24,266.34,5,1
2021,7,16,1,257.28,6,1
2021,7,16,2,249.52,6,1
2021,7,16,3,240.94,6,1
2021,7,16,4,238.92,6,1
2021,7,16,5,234.44,6,1
2021,7,16,6,213.58,6,1
2021,7,16,7,203.76,6,1
2021,7,16,8,198.32,6,1
2021,7,16,9,195.3,6,1
2021,7,16,10,198.82,6,1
2021,7,16,11,203.84,6,1
2021,7,16,12,212.86,6,1
2021,7,16,13,217.2,6,1
2021,7,16,14,212.66,6,1
2021,7,16,15,222.48,6,1
2021,7,16,16,218.62,6,1
2021,7,16,17,206.48,6,1
2021,7,16,18,194.92,6,1
2021,7,16,19,223.18,6,1
2021,7,16,20,253.18,6,1
2021,7,16,21,256.6,6,1
2021,7,16,22,255.22,6,1
2021,7,16,23,254.82,6,1
2021,7,16,24,252.68,6,1
2021,7,17,1,246.9,7,1
2021,7,17,2,241.06,7,1
2021,7,17,3,231.92,7,1
2021,7,17,4,226.4,7,1
2021,7,17,5,221.08,7,1
2021,7,17,6,203.4,7,1
2021,7,17,7,197.1,7,1
2021,7,17,8,194.24,7,1
2021,7,17,9,200.52,7,1
2021,7,17,10,203.8,7,1
2021,7,17,11,208.0,7,1
2021,7,17,12,213.4,7,1
2021,7,17,13,219.48,7,1
2021,7,17,14,219.72,7,1
2021,7,17,15,226.14,7,1
2021,7,17,16,218.56,7,1
2021,7,17,17,213.7,7,1
2021,7,17,18,204.8,7,1
2021,7,17,19,229.12,7,1
2021,7,17,20,259.28,7,1
2021,7,17,21,261.12,7,1
2021,7,17,22,259.48,7,1
2021,7,17,23,255.52,7,1
2021,7,17,24,251.58,7,1
2021,7,18,1,241.78,1,1
2021,7,18,2,232.34,1,1
2021,7,18,3,225.58,1,1
2021,7,18,4,220.38,1,1
2021,7,18,5,216.3,1,1
2021,7,18,6,198.36,1,1
2021,7,18,7,194.36,1,1
2021,7,18,8,194.14,1,1
2021,7,18,9,201.52,1,1
2021,7,18,10,212.62,1,1
2021,7,18,11,216.8,1,1
2021,7,18,12,224.2,1,1
2021,7,18,13,228.66,1,1
2021,7,18,14,228.6,1,1
2021,7,18,15,234.1,1,1
2021,7,18,16,223.8,1,1
2021,7,18,17,214.28,1,1
2021,7,18,18,205.02,1,1
2021,7,18,19,230.32,1,1
2021,7,18,20,251.54,1,1
2021,7,18,21,259.06,1,1
2021,7,18,22,255.0,1,1
2021,7,18,23,253.16,1,1
2021,7,18,24,252.42,1,1
2021,7,19,1,245.36,2,1
2021,7,19,2,236.26,2,1
2021,7,19,3,226.5,2,1
2021,7,19,4,222.04,2,1
2021,7,19,5,219.34,2,1
2021,7,19,6,196.62,2,1
2021,7,19,7,194.74,2,1
2021,7,19,8,192.32,2,1
2021,7,19,9,195.82,2,1
2021,7,19,10,198.82,2,1
2021,7,19,11,204.64,2,1
2021,7,19,12,203.68,2,1
2021,7,19,13,204.26,2,1
2021,7,19,14,210.3,2,1
2021,7,19,15,207.26,2,1
2021,7,19,16,197.7,2,1
2021,7,19,17,186.88,2,1
2021,7,19,18,184.2,2,1
2021,7,19,19,205.14,2,1
2021,7,19,20,234.14,2,1
2021,7,19,21,238.8,2,1
2021,7,19,22,238.42,2,1
2021,7,19,23,238.02,2,1
2021,7,19,24,233.64,2,1
2021,7,20,1,225.42,3,1
2021,7,20,2,214.68,3,1
2021,7,20,3,205.18,3,1
2021,7,20,4,201.3,3,1
2021,7,20,5,192.7,3,1
2021,7,20,6,170.54,3,1
2021,7,20,7,161.38,3,1
2021,7,20,8,156.08,3,1
2021,7,20,9,152.48,3,1
2021,7,20,10,153.02,3,1
2021,7,20,11,154.3,3,1
2021,7,20,12,160.22,3,1
2021,7,20,13,166.54,3,1
2021,7,20,14,173.32,3,1
2021,7,20,15,174.68,3,1
2021,7,20,16,171.28,3,1
2021,7,20,17,163.78,3,1
2021,7,20,18,160.12,3,1
2021,7,20,19,183.58,3,1
2021,7,20,20,210.66,3,1
2021,7,20,21,219.2,3,1
2021,7,20,22,218.92,3,1
2021,7,20,23,218.86,3,1
2021,7,20,24,215.3,3,1
2021,7,21,1,204.02,4,1
2021,7,21,2,199.92,4,1
2021,7,21,3,193.24,4,1
2021,7,21,4,186.84,4,1
2021,7,21,5,182.24,4,1
2021,7,21,6,165.66,4,1
2021,7,21,7,161.34,4,1
2021,7,21,8,148.82,4,1
2021,7,21,9,142.28,4,1
2021,7,21,10,139.66,4,1
2021,7,21,11,140.66,4,1
2021,7,21,12,144.16,4,1
2021,7,21,13,150.08,4,1
2021,7,21,14,160.58,4,1
2021,7,21,15,164.14,4,1
2021,7,21,16,168.94,4,1
2021,7,21,17,169.9,4,1
2021,7,21,18,167.78,4,1
2021,7,21,19,186.92,4,1
2021,7,21,20,221.08,4,1
2021,7,21,21,225.96,4,1
2021,7,21,22,227.78,4,1
2021,7,21,23,227.48,4,1
2021,7,21,24,221.0,4,1
2021,7,22,1,212.22,5,1
2021,7,22,2,202.22,5,1
2021,7,22,3,194.84,5,1
2021,7,22,4,194.22,5,1
2021,7,22,5,190.42,5,1
2021,7,22,6,171.38,5,1
2021,7,22,7,166.9,5,1
2021,7,22,8,165.56,5,1
2021,7,22,9,165.02,5,1
2021,7,22,10,168.32,5,1
2021,7,22,11,169.04,5,1
2021,7,22,12,171.52,5,1
2021,7,22,13,177.72,5,1
2021,7,22,14,187.24,5,1
2021,7,22,15,190.02,5,1
2021,7,22,16,188.34,5,1
2021,7,22,17,176.86,5,1
2021,7,22,18,166.48,5,1
2021,7,22,19,187.52,5,1
2021,7,22,20,212.28,5,1
2021,7,22,21,218.16,5,1
2021,7,22,22,220.9,5,1
2021,7,22,23,224.16,5,1
2021,7,22,24,221.96,5,1
2021,7,23,1,218.04,6,1
2021,7,23,2,212.84,6,1
2021,7,23,3,206.4,6,1
2021,7,23,4,199.08,6,1
2021,7,23,5,194.88,6,1
2021,7,23,6,177.24,6,1
2021,7,23,7,165.14,6,1
2021,7,23,8,156.4,6,1
2021,7,23,9,146.48,6,1
2021,7,23,10,146.28,6,1
2021,7,23,11,145.96,6,1
2021,7,23,12,150.14,6,1
2021,7,23,13,158.0,6,1
2021,7,23,14,156.04,6,1
2021,7,23,15,156.96,6,1
2021,7,23,16,152.76,6,1
2021,7,23,17,146.42,6,1
2021,7,23,18,141.14,6,1
2021,7,23,19,166.18,6,1
2021,7,23,20,197.48,6,1
2021,7,23,21,206.06,6,1
2021,7,23,22,209.6,6,1
2021,7,23,23,204.78,6,1
2021,7,23,24,199.82,6,1
2021,7,24,1,194.14,7,1
2021,7,24,2,186.04,7,1
2021,7,24,3,181.14,7,1
2021,7,24,4,176.06,7,1
2021,7,24,5,173.94,7,1
2021,7,24,6,157.22,7,1
2021,7,24,7,149.24,7,1
2021,7,24,8,146.86,7,1
2021,7,24,9,146.68,7,1
2021,7,24,10,147.64,7,1
2021,7,24,11,147.74,7,1
2021,7,24,12,152.18,7,1
2021,7,24,13,158.68,7,1
2021,7,24,14,165.34,7,1
2021,7,24,15,164.96,7,1
2021,7,24,16,160.34,7,1
2021,7,24,17,151.86,7,1
2021,7,24,18,147.6,7,1
2021,7,24,19,174.78,7,1
2021,7,24,20,206.94,7,1
2021,7,24,21,212.4,7,1
2021,7,24,22,212.74,7,1
2021,7,24,23,210.28,7,1
2021,7,24,24,204.56,7,1
2021,7,25,1,199.2,1,1
2021,7,25,2,192.92,1,1
2021,7,25,3,188.48,1,1
2021,7,25,4,184.18,1,1
2021,7,25,5,178.54,1,1
2021,7,25,6,164.28,1,1
2021,7,25,7,158.06,1,1
2021,7,25,8,156.14,1,1
2021,7,25,9,159.14,1,1
2021,7,25,10,163.02,1,1
2021,7,25,11,166.14,1,1
2021,7,25,12,169.02,1,1
2021,7,25,13,178.4,1,1
2021,7,25,14,182.5,1,1
2021,7,25,15,186.78,1,1
2021,7,25,16,181.48,1,1
2021,7,25,17,171.08,1,1
2021,7,25,18,159.5,1,1
2021,7,25,19,184.54,1,1
2021,7,25,20,215.64,1,1
2021,7,25,21,225.7,1,1
2021,7,25,22,226.64,1,1
2021,7,25,23,225.06,1,1
2021,7,25,24,219.08,1,1
2021,7,26,1,213.34,2,1
2021,7,26,2,206.92,2,1
2021,7,26,3,201.74,2,1
2021,7,26,4,198.9,2,1
2021,7,26,5,193.54,2,1
2021,7,26,6,177.68,2,1
2021,7,26,7,170.46,2,1
2021,7,26,8,166.44,2,1
2021,7,26,9,170.7,2,1
2021,7,26,10,172.9,2,1
2021,7,26,11,172.76,2,1
2021,7,26,12,180.04,2,1
2021,7,26,13,185.78,2,1
2021,7,26,14,189.82,2,1
2021,7,26,15,193.1,2,1
2021,7,26,16,187.16,2,1
2021,7,26,17,172.86,2,1
2021,7,26,18,163.3,2,1
2021,7,26,19,193.68,2,1
2021,7,26,20,222.52,2,1
2021,7,26,21,227.08,2,1
2021,7,26,22,228.38,2,1
2021,7,26,23,225.08,2,1
2021,7,26,24,223.28,2,1
2021,7,27,1,215.04,3,1
2021,7,27,2,209.9,3,1
2021,7,27,3,204.1,3,1
2021,7,27,4,198.84,3,1
2021,7,27,5,195.26,3,1
2021,7,27,6,177.86,3,1
2021,7,27,7,167.36,3,1
2021,7,27,8,163.42,3,1
2021,7,27,9,162.4,3,1
2021,7,27,10,162.24,3,1
2021,7,27,11,164.12,3,1
2021,7,27,12,169.46,3,1
2021,7,27,13,176.78,3,1
2021,7,27,14,183.42,3,1
2021,7,27,15,181.8,3,1
2021,7,27,16,171.68,3,1
2021,7,27,17,162.62,3,1
2021,7,27,18,154.78,3,1
2021,7,27,19,181.46,3,1
2021,7,27,20,205.76,3,1
2021,7,27,21,211.02,3,1
2021,7,27,22,210.88,3,1
2021,7,27,23,208.92,3,1
2021,7,27,24,203.98,3,1
2021,7,28,1,200.44,4,1
2021,7,28,2,193.22,4,1
2021,7,28,3,182.7,4,1
2021,7,28,4,179.04,4,1
2021,7,28,5,176.04,4,1
2021,7,28,6,156.08,4,1
2021,7,28,7,147.7,4,1
2021,7,28,8,149.42,4,1
2021,7,28,9,149.88,4,1
2021,7,28,10,153.66,4,1
2021,7,28,11,154.86,4,1
2021,7,28,12,161.36,4,1
2021,7,28,13,167.76,4,1
2021,7,28,14,169.8,4,1
2021,7,28,15,169.8,4,1
2021,7,28,16,162.7,4,1
2021,7,28,17,154.54,4,1
2021,7,28,18,147.96,4,1
2021,7,28,19,174.32,4,1
2021,7,28,20,201.22,4,1
2021,7,28,21,208.0,4,1
2021,7,28,22,209.74,4,1
2021,7,28,23,207.72,4,1
2021,7,28,24,202.08,4,1
2021,7,29,1,193.6,5,1
2021,7,29,2,188.16,5,1
2021,7,29,3,182.94,5,1
2021,7,29,4,179.32,5,1
2021,7,29,5,173.58,5,1
2021,7,29,6,153.52,5,1
2021,7,29,7,143.96,5,1
2021,7,29,8,138.54,5,1
2021,7,29,9,133.64,5,1
2021,7,29,10,132.14,5,1
2021,7,29,11,131.82,5,1
2021,7,29,12,135.64,5,1
2021,7,29,13,137.48,5,1
2021,7,29,14,139.32,5,1
2021,7,29,15,136.32,5,1
2021,7,29,16,134.1,5,1
2021,7,29,17,133.7,5,1
2021,7,29,18,135.78,5,1
2021,7,29,19,159.74,5,1
2021,7,29,20,181.46,5,1
2021,7,29,21,186.18,5,1
2021,7,29,22,169.44,5,1
2021,7,29,23,180.86,5,1
2021,7,29,24,184.44,5,1
2021,7,30,1,180.42,6,1
2021,7,30,2,170.92,6,1
2021,7,30,3,165.76,6,1
2021,7,30,4,161.24,6,1
2021,7,30,5,159.36,6,1
2021,7,30,6,147.46,6,1
2021,7,30,7,142.04,6,1
2021,7,30,8,139.16,6,1
2021,7,30,9,135.86,6,1
2021,7,30,10,138.28,6,1
2021,7,30,11,138.6,6,1
2021,7,30,12,144.12,6,1
2021,7,30,13,155.96,6,1
2021,7,30,14,157.76,6,1
2021,7,30,15,156.6,6,1
2021,7,30,16,148.24,6,1
2021,7,30,17,140.36,6,1
2021,7,30,18,142.78,6,1
2021,7,30,19,173.3,6,1
2021,7,30,20,196.92,6,1
2021,7,30,21,204.08,6,1
2021,7,30,22,205.9,6,1
2021,7,30,23,204.18,6,1
2021,7,30,24,196.7,6,1
2021,7,31,1,191.02,7,1
2021,7,31,2,184.42,7,1
2021,7,31,3,179.78,7,1
2021,7,31,4,173.74,7,1
2021,7,31,5,170.14,7,1
2021,7,31,6,154.82,7,1
2021,7,31,7,148.34,7,1
2021,7,31,8,145.04,7,1
2021,7,31,9,145.86,7,1
2021,7,31,10,148.8,7,1
2021,7,31,11,151.26,7,1
2021,7,31,12,156.82,7,1
2021,7,31,13,163.72,7,1
2021,7,31,14,166.54,7,1
2021,7,31,15,165.44,7,1
2021,7,31,16,162.86,7,1
2021,7,31,17,154.68,7,1
2021,7,31,18,148.7,7,1
2021,7,31,19,179.82,7,1
2021,7,31,20,208.74,7,1
2021,7,31,21,215.54,7,1
2021,7,31,22,216.88,7,1
2021,7,31,23,214.36,7,1
2021,7,31,24,210.48,7,1
2021,8,1,1,208.1,1,1
2021,8,1,2,199.7,1,1
2021,8,1,3,194.44,1,1
2021,8,1,4,189.2,1,1
2021,8,1,5,187.26,1,1
2021,8,1,6,169.28,1,1
2021,8,1,7,164.98,1,1
2021,8,1,8,166.32,1,1
2021,8,1,9,175.22,1,1
2021,8,1,10,177.8,1,1
2021,8,1,11,178.78,1,1
2021,8,1,12,183.42,1,1
2021,8,1,13,189.98,1,1
2021,8,1,14,192.88,1,1
2021,8,1,15,197.2,1,1
2021,8,1,16,189.18,1,1
2021,8,1,17,177.74,1,1
2021,8,1,18,174.58,1,1
2021,8,1,19,202.34,1,1
2021,8,1,20,225.86,1,1
2021,8,1,21,230.16,1,1
2021,8,1,22,231.66,1,1
2021,8,1,23,229.46,1,1
2021,8,1,24,224.34,1,1
2021,8,2,1,214.76,2,1
2021,8,2,2,210.36,2,1
2021,8,2,3,203.84,2,1
2021,8,2,4,195.32,2,1
2021,8,2,5,190.68,2,1
2021,8,2,6,175.72,2,1
2021,8,2,7,170.08,2,1
2021,8,2,8,169.76,2,1
2021,8,2,9,179.04,2,1
2021,8,2,10,184.82,2,1
2021,8,2,11,186.28,2,1
2021,8,2,12,194.78,2,1
2021,8,2,13,199.1,2,1
2021,8,2,14,197.12,2,1
2021,8,2,15,203.86,2,1
2021,8,2,16,200.28,2,1
2021,8,2,17,188.64,2,1
2021,8,2,18,179.22,2,1
2021,8,2,19,209.34,2,1
2021,8,2,20,235.34,2,1
2021,8,2,21,235.76,2,1
2021,8,2,22,236.48,2,1
2021,8,2,23,233.82,2,1
2021,8,2,24,224.32,2,1
2021,8,3,1,219.98,3,1
2021,8,3,2,213.38,3,1
2021,8,3,3,208.04,3,1
2021,8,3,4,205.9,3,1
2021,8,3,5,201.16,3,1
2021,8,3,6,181.74,3,1
2021,8,3,7,178.9,3,1
2021,8,3,8,175.54,3,1
2021,8,3,9,177.22,3,1
2021,8,3,10,186.98,3,1
2021,8,3,11,193.5,3,1
2021,8,3,12,203.06,3,1
2021,8,3,13,204.62,3,1
2021,8,3,14,208.42,3,1
2021,8,3,15,214.38,3,1
2021,8,3,16,209.88,3,1
2021,8,3,17,193.9,3,1
2021,8,3,18,189.68,3,1
2021,8,3,19,219.46,3,1
2021,8,3,20,240.92,3,1
2021,8,3,21,240.66,3,1
2021,8,3,22,241.18,3,1
2021,8,3,23,237.96,3,1
2021,8,3,24,230.96,3,1
2021,8,4,1,221.94,4,1
2021,8,4,2,215.96,4,1
2021,8,4,3,211.18,4,1
2021,8,4,4,206.88,4,1
2021,8,4,5,200.4,4,1
2021,8,4,6,185.26,4,1
2021,8,4,7,181.02,4,1
2021,8,4,8,179.68,4,1
2021,8,4,9,185.18,4,1
2021,8,4,10,191.82,4,1
2021,8,4,11,198.48,4,1
2021,8,4,12,201.54,4,1
2021,8,4,13,211.42,4,1
2021,8,4,14,210.18,4,1
2021,8,4,15,219.36,4,1
2021,8,4,16,215.9,4,1
2021,8,4,17,201.7,4,1
2021,8,4,18,192.38,4,1
2021,8,4,19,228.62,4,1
2021,8,4,20,226.38,4,1
2021,8,4,21,235.6,4,1
2021,8,4,22,240.38,4,1
2021,8,4,23,243.88,4,1
2021,8,4,24,239.06,4,1
2021,8,5,1,233.4,5,1
2021,8,5,2,228.7,5,1
2021,8,5,3,223.96,5,1
2021,8,5,4,217.04,5,1
2021,8,5,5,212.56,5,1
2021,8,5,6,197.54,5,1
2021,8,5,7,189.22,5,1
2021,8,5,8,193.22,5,1
2021,8,5,9,200.1,5,1
2021,8,5,10,208.86,5,1
2021,8,5,11,214.28,5,1
2021,8,5,12,214.5,5,1
2021,8,5,13,221.08,5,1
2021,8,5,14,226.88,5,1
2021,8,5,15,232.28,5,1
2021,8,5,16,230.12,5,1
2021,8,5,17,215.06,5,1
2021,8,5,18,198.3,5,1
2021,8,5,19,233.44,5,1
2021,8,5,20,248.76,5,1
2021,8,5,21,245.28,5,1
2021,8,5,22,244.18,5,1
2021,8,5,23,248.24,5,1
2021,8,5,24,247.6,5,1
2021,8,6,1,240.9,6,1
2021,8,6,2,232.62,6,1
2021,8,6,3,224.28,6,1
2021,8,6,4,220.14,6,1
2021,8,6,5,212.0,6,1
2021,8,6,6,191.88,6,1
2021,8,6,7,182.32,6,1
2021,8,6,8,180.36,6,1
2021,8,6,9,179.66,6,1
2021,8,6,10,183.48,6,1
2021,8,6,11,189.48,6,1
2021,8,6,12,194.22,6,1
2021,8,6,13,201.22,6,1
2021,8,6,14,201.4,6,1
2021,8,6,15,206.98,6,1
2021,8,6,16,200.88,6,1
2021,8,6,17,183.62,6,1
2021,8,6,18,176.72,6,1
2021,8,6,19,210.62,6,1
2021,8,6,20,234.14,6,1
2021,8,6,21,243.58,6,1
2021,8,6,22,240.96,6,1
2021,8,6,23,240.76,6,1
2021,8,6,24,241.16,6,1
2021,8,7,1,230.28,7,1
2021,8,7,2,219.7,7,1
2021,8,7,3,212.68,7,1
2021,8,7,4,204.06,7,1
2021,8,7,5,199.2,7,1
2021,8,7,6,185.42,7,1
2021,8,7,7,176.32,7,1
2021,8,7,8,177.46,7,1
2021,8,7,9,183.62,7,1
2021,8,7,10,189.6,7,1
2021,8,7,11,191.62,7,1
2021,8,7,12,202.56,7,1
2021,8,7,13,205.94,7,1
2021,8,7,14,204.18,7,1
2021,8,7,15,206.44,7,1
2021,8,7,16,205.52,7,1
2021,8,7,17,192.98,7,1
2021,8,7,18,189.8,7,1
2021,8,7,19,219.8,7,1
2021,8,7,20,241.86,7,1
2021,8,7,21,243.18,7,1
2021,8,7,22,241.4,7,1
2021,8,7,23,241.68,7,1
2021,8,7,24,235.98,7,1
2021,8,8,1,230.46,1,1
2021,8,8,2,222.06,1,1
2021,8,8,3,215.5,1,1
2021,8,8,4,209.76,1,1
2021,8,8,5,205.0,1,1
2021,8,8,6,189.2,1,1
2021,8,8,7,184.04,1,1
2021,8,8,8,182.36,1,1
2021,8,8,9,185.82,1,1
2021,8,8,10,191.54,1,1
2021,8,8,11,196.14,1,1
2021,8,8,12,202.6,1,1
2021,8,8,13,206.96,1,1
2021,8,8,14,204.56,1,1
2021,8,8,15,208.9,1,1
2021,8,8,16,207.54,1,1
2021,8,8,17,196.86,1,1
2021,8,8,18,186.26,1,1
2021,8,8,19,222.02,1,1
2021,8,8,20,244.34,1,1
2021,8,8,21,245.8,1,1
2021,8,8,22,244.38,1,1
2021,8,8,23,242.66,1,1
2021,8,8,24,238.22,1,1
2021,8,9,1,230.78,2,1
