Year,Month,Day,Hour,Demand
2015,3,11,22,1092.6652
2015,3,11,23,1042.1876
2015,3,12,0,990.7821
2015,3,12,1,956.0346
2015,3,12,2,933.9292
2015,3,12,3,931.9151
2015,3,12,4,930.6284
2015,3,12,5,923.6243
2015,3,12,6,947.3327
2015,3,12,7,1064.1216
2015,3,12,8,1287.7142
2015,3,12,9,1388.6773
2015,3,12,10,1472.2431
2015,3,12,11,1500.8263
2015,3,12,12,1462.7765
2015,3,12,13,1518.346
2015,3,12,14,1518.8085
2015,3,12,15,1500.4894
2015,3,12,16,1389.9202
2015,3,12,17,1283.0658
2015,3,12,18,1276.5069
2015,3,12,19,1266.0551
2015,3,12,20,1210.3756
2015,3,12,21,1184.5691
2015,3,12,22,1131.6794
2015,3,12,23,1082.7155
2015,3,13,0,1003.2691
2015,3,13,1,955.0175
2015,3,13,2,934.4766
2015,3,13,3,917.3479
2015,3,13,4,903.4429
2015,3,13,5,943.3801
2015,3,13,6,953.6717
2015,3,13,7,1081.4632
2015,3,13,8,1256.7364
2015,3,13,9,1353.8281
2015,3,13,10,1422.6555
2015,3,13,11,1461.1953
2015,3,13,12,1454.1062
2015,3,13,13,1455.4213
2015,3,13,14,1489.7841
2015,3,13,15,1451.6365
2015,3,13,16,1371.092
2015,3,13,17,1258.5987
2015,3,13,18,1195.6209
2015,3,13,19,1238.0092
2015,3,13,20,1199.7166
2015,3,13,21,1159.9964
2015,3,13,22,1115.424
2015,3,13,23,1064.3534
2015,3,14,0,988.4669
2015,3,14,1,956.1678
2015,3,14,2,919.2604
2015,3,14,3,919.7223
2015,3,14,4,901.147
2015,3,14,5,903.5648
2015,3,14,6,894.1289
2015,3,14,7,940.9222
2015,3,14,8,1049.4427
2015,3,14,9,1129.5567
2015,3,14,10,1207.1346
2015,3,14,11,1222.7921
2015,3,14,12,1207.2149
2015,3,14,13,1183.1889
2015,3,14,14,1164.5524
2015,3,14,15,1141.4084
2015,3,14,16,1114.5877
2015,3,14,17,1117.7582
2015,3,14,18,1159.7299
2015,3,14,19,1205.8606
2015,3,14,20,1180.0649
2015,3,14,21,1145.0408
2015,3,14,22,1061.7452
2015,3,14,23,1016.4492
2015,3,15,0,969.0896
2015,3,15,1,940.5959
2015,3,15,2,917.0595
2015,3,15,3,891.3671
2015,3,15,4,879.8839
2015,3,15,5,870.9538
2015,3,15,6,820.5032
2015,3,15,7,820.6248
2015,3,15,8,891.9641
2015,3,15,9,953.7979
2015,3,15,10,976.5388
2015,3,15,11,1038.9064
2015,3,15,12,1063.2476
2015,3,15,13,1065.0721
2015,3,15,14,1053.9984
2015,3,15,15,1044.2449
2015,3,15,16,1026.9718
2015,3,15,17,1001.4387
2015,3,15,18,1030.7354
2015,3,15,19,1098.6313
2015,3,15,20,1115.5419
2015,3,15,21,1102.2622
2015,3,15,22,1058.1149
2015,3,15,23,1002.9537
2015,3,16,0,958.7125
2015,3,16,1,923.5317
2015,3,16,2,896.5712
2015,3,16,3,870.4412
2015,3,16,4,874.0112
2015,3,16,5,897.8584
2015,3,16,6,913.1295
2015,3,16,7,1053.1604
2015,3,16,8,1266.6678
2015,3,16,9,1371.1041
2015,3,16,10,1470.4104
2015,3,16,11,1492.418
2015,3,16,12,1479.6275
2015,3,16,13,1499.1948
2015,3,16,14,1517.5775
2015,3,16,15,1503.7103
2015,3,16,16,1422.3779
2015,3,16,17,1262.6904
2015,3,16,18,1233.3427
2015,3,16,19,1242.4208
2015,3,16,20,1225.1746
2015,3,16,21,1163.5134
2015,3,16,22,1103.6149
2015,3,16,23,1056.3971
2015,3,17,0,998.3663
2015,3,17,1,964.6423
2015,3,17,2,925.4548
2015,3,17,3,911.4469
2015,3,17,4,908.1614
2015,3,17,5,924.3389
2015,3,17,6,931.6386
2015,3,17,7,1036.4109
2015,3,17,8,1211.9531
2015,3,17,9,1305.9658
2015,3,17,10,1378.4568
2015,3,17,11,1401.8369
2015,3,17,12,1382.6206
2015,3,17,13,1399.3587
2015,3,17,14,1425.3616
2015,3,17,15,1403.5514
2015,3,17,16,1332.1691
2015,3,17,17,1202.2091
2015,3,17,18,1187.3009
2015,3,17,19,1177.1212
2015,3,17,20,1144.0711
2015,3,17,21,1100.7929
2015,3,17,22,1047.3003
2015,3,17,23,993.0295
2015,3,18,0,938.1305
2015,3,18,1,902.2231
2015,3,18,2,866.159
2015,3,18,3,859.7497
2015,3,18,4,865.3405
2015,3,18,5,896.948
2015,3,18,6,897.5648
2015,3,18,7,1026.2429
2015,3,18,8,1193.87
2015,3,18,9,1296.8956
2015,3,18,10,1395.8315
2015,3,18,11,1426.5431
2015,3,18,12,1427.2609
2015,3,18,13,1458.799
2015,3,18,14,1451.6312
2015,3,18,15,1415.7654
2015,3,18,16,1362.9973
2015,3,18,17,1224.8247
2015,3,18,18,1191.6592
2015,3,18,19,1205.2424
2015,3,18,20,1146.1104
2015,3,18,21,1093.2554
2015,3,18,22,1050.6826
2015,3,18,23,986.7094
2015,3,19,0,958.4364
2015,3,19,1,916.4458
2015,3,19,2,868.8648
2015,3,19,3,841.5712
2015,3,19,4,851.6552
2015,3,19,5,848.4193
2015,3,19,6,860.5555
2015,3,19,7,990.3259
2015,3,19,8,1173.083
2015,3,19,9,1284.6024
2015,3,19,10,1345.4315
2015,3,19,11,1367.0221
2015,3,19,12,1360.1419
2015,3,19,13,1391.8222
2015,3,19,14,1374.8698
2015,3,19,15,1338.1886
2015,3,19,16,1272.0072
2015,3,19,17,1189.2335
2015,3,19,18,1185.5673
2015,3,19,19,1197.2789
2015,3,19,20,1149.9494
2015,3,19,21,1120.7994
2015,3,19,22,1064.519
2015,3,19,23,990.1057
2015,3,20,0,934.7845
2015,3,20,1,915.3764
2015,3,20,2,902.8995
2015,3,20,3,840.3328
2015,3,20,4,829.8066
2015,3,20,5,858.0517
2015,3,20,6,871.2969
2015,3,20,7,978.1005
2015,3,20,8,1194.0404
2015,3,20,9,1310.8441
2015,3,20,10,1358.9381
2015,3,20,11,1384.8624
2015,3,20,12,1360.319
2015,3,20,13,1375.9523
2015,3,20,14,1376.5825
2015,3,20,15,1344.7173
2015,3,20,16,1276.2859
2015,3,20,17,1177.3824
2015,3,20,18,1165.4305
2015,3,20,19,1203.0196
2015,3,20,20,1152.0752
2015,3,20,21,1084.5445
2015,3,20,22,1049.3466
2015,3,20,23,1005.3567
2015,3,21,0,944.1203
2015,3,21,1,913.1382
2015,3,21,2,885.1664
2015,3,21,3,851.9578
2015,3,21,4,841.3961
2015,3,21,5,835.9301
2015,3,21,6,839.8746
2015,3,21,7,900.191
2015,3,21,8,1019.8727
2015,3,21,9,1106.0978
2015,3,21,10,1179.1035
2015,3,21,11,1191.6974
2015,3,21,12,1164.4997
2015,3,21,13,1158.0649
2015,3,21,14,1137.7754
2015,3,21,15,1102.3873
2015,3,21,16,1072.0762
2015,3,21,17,1051.3182
2015,3,21,18,1111.6803
2015,3,21,19,1150.7115
2015,3,21,20,1115.7223
2015,3,21,21,1065.2404
2015,3,21,22,1034.1183
2015,3,21,23,987.9298
2015,3,22,0,941.5338
2015,3,22,1,903.6511
2015,3,22,2,873.02
2015,3,22,3,850.0954
2015,3,22,4,803.2487
2015,3,22,5,802.0349
2015,3,22,6,763.7878
2015,3,22,7,783.2367
2015,3,22,8,843.4193
2015,3,22,9,886.1834
2015,3,22,10,945.4028
2015,3,22,11,980.852
2015,3,22,12,1003.3834
2015,3,22,13,1009.7935
2015,3,22,14,1011.2358
2015,3,22,15,1003.5718
2015,3,22,16,983.6755
2015,3,22,17,961.6139
2015,3,22,18,1004.6773
2015,3,22,19,1067.7517
2015,3,22,20,1060.1366
2015,3,22,21,1022.5359
2015,3,22,22,984.3151
2015,3,22,23,938.842
2015,3,23,0,915.9231
2015,3,23,1,887.6003
2015,3,23,2,860.8694
2015,3,23,3,845.2951
2015,3,23,4,835.195
2015,3,23,5,854.8725
2015,3,23,6,854.4786
2015,3,23,7,986.0884
2015,3,23,8,1167.2876
2015,3,23,9,1277.451
2015,3,23,10,1364.5476
2015,3,23,11,1401.5323
2015,3,23,12,1392.3695
2015,3,23,13,1417.0795
2015,3,23,14,1417.3854
2015,3,23,15,1381.3006
2015,3,23,16,1316.4993
2015,3,23,17,1205.3658
2015,3,23,18,1186.6856
2015,3,23,19,1210.2966
2015,3,23,20,1152.3657
2015,3,23,21,1127.59
2015,3,23,22,1060.1087
2015,3,23,23,988.7534
2015,3,24,0,945.1831
2015,3,24,1,895.662
2015,3,24,2,889.8316
2015,3,24,3,873.5685
2015,3,24,4,875.7246
2015,3,24,5,917.1686
2015,3,24,6,903.1155
2015,3,24,7,1006.2459
2015,3,24,8,1177.9037
2015,3,24,9,1268.9926
2015,3,24,10,1341.4274
2015,3,24,11,1373.6092
2015,3,24,12,1386.6464
2015,3,24,13,1425.1008
2015,3,24,14,1429.6861
2015,3,24,15,1392.5249
2015,3,24,16,1332.5613
2015,3,24,17,1222.4122
2015,3,24,18,1195.1659
2015,3,24,19,1230.3078
2015,3,24,20,1207.8215
2015,3,24,21,1167.0952
2015,3,24,22,1093.6217
2015,3,24,23,1018.213
2015,3,25,0,935.9597
2015,3,25,1,918.6665
2015,3,25,2,873.2456
2015,3,25,3,839.3974
2015,3,25,4,845.9102
2015,3,25,5,860.2472
2015,3,25,6,889.6709
2015,3,25,7,989.9719
2015,3,25,8,1184.1907
2015,3,25,9,1303.725
2015,3,25,10,1367.8438
2015,3,25,11,1412.9663
2015,3,25,12,1416.0049
2015,3,25,13,1446.1188
2015,3,25,14,1448.9364
2015,3,25,15,1413.7994
2015,3,25,16,1385.5501
2015,3,25,17,1223.0715
2015,3,25,18,1171.9053
2015,3,25,19,1226.756
2015,3,25,20,1174.2915
2015,3,25,21,1134.5182
2015,3,25,22,1076.6113
2015,3,25,23,991.1982
2015,3,26,0,925.7593
2015,3,26,1,877.8648
2015,3,26,2,858.9189
2015,3,26,3,853.705
2015,3,26,4,858.9341
2015,3,26,5,876.4691
2015,3,26,6,876.6585
2015,3,26,7,990.5631
2015,3,26,8,1168.8721
2015,3,26,9,1266.5084
2015,3,26,10,1368.5358
2015,3,26,11,1396.7636
2015,3,26,12,1367.0684
2015,3,26,13,1394.9663
2015,3,26,14,1404.6808
2015,3,26,15,1374.4194
2015,3,26,16,1315.2397
2015,3,26,17,1211.3759
2015,3,26,18,1197.2514
2015,3,26,19,1228.6185
2015,3,26,20,1202.2566
2015,3,26,21,1144.5585
2015,3,26,22,1095.4688
2015,3,26,23,1000.2897
2015,3,27,0,943.2607
2015,3,27,1,910.5847
2015,3,27,2,885.8539
2015,3,27,3,851.7346
2015,3,27,4,852.0432
2015,3,27,5,883.0531
2015,3,27,6,890.8465
2015,3,27,7,1023.0784
2015,3,27,8,1197.7052
2015,3,27,9,1302.6455
2015,3,27,10,1379.5479
2015,3,27,11,1413.9362
2015,3,27,12,1417.6231
2015,3,27,13,1459.7357
2015,3,27,14,1449.2914
2015,3,27,15,1439.954
2015,3,27,16,1367.5972
2015,3,27,17,1229.8978
2015,3,27,18,1212.9351
2015,3,27,19,1249.3045
2015,3,27,20,1191.1207
2015,3,27,21,1140.7297
2015,3,27,22,1110.1755
2015,3,27,23,1060.1454
2015,3,28,0,987.5672
2015,3,28,1,952.1359
2015,3,28,2,935.9638
2015,3,28,3,923.0242
2015,3,28,4,911.0038
2015,3,28,5,899.4949
2015,3,28,6,876.261
2015,3,28,7,965.4603
2015,3,28,8,1074.7604
2015,3,28,9,1174.7895
2015,3,28,10,1268.6193
2015,3,28,11,1279.3492
2015,3,28,12,1240.2844
2015,3,28,13,1233.6964
2015,3,28,14,1199.7587
2015,3,28,15,1154.6322
2015,3,28,16,1108.7827
2015,3,28,17,1065.9765
2015,3,28,18,1098.6186
2015,3,28,19,1160.0407
2015,3,28,20,1143.3914
2015,3,28,21,1099.3129
2015,3,28,22,1049.1683
2015,3,28,23,1015.4806
2015,3,29,0,981.8261
2015,3,29,1,941.4762
2015,3,29,2,919.9664
2015,3,29,3,910.4498
2015,3,29,4,894.7325
2015,3,29,5,883.4682
2015,3,29,6,853.8883
2015,3,29,7,863.9703
2015,3,29,8,906.4165
2015,3,29,9,930.7174
2015,3,29,10,984.0593
2015,3,29,11,1004.2858
2015,3,29,12,1003.9677
2015,3,29,13,996.9283
2015,3,29,14,989.9269
2015,3,29,15,983.3942
2015,3,29,16,977.3754
2015,3,29,17,968.7851
2015,3,29,18,1029.7531
2015,3,29,19,1098.2831
2015,3,29,20,1106.2874
2015,3,29,21,1088.9079
2015,3,29,22,1045.0052
2015,3,29,23,996.5759
2015,3,30,0,960.3395
2015,3,30,1,926.1955
2015,3,30,2,899.4581
2015,3,30,3,886.7343
2015,3,30,4,875.0629
2015,3,30,5,901.8525
2015,3,30,6,917.0189
2015,3,30,7,1034.2693
2015,3,30,8,1214.711
2015,3,30,9,1305.7556
2015,3,30,10,1387.9061
2015,3,30,11,1401.5831
2015,3,30,12,1420.4643
2015,3,30,13,1458.3822
2015,3,30,14,1467.291
2015,3,30,15,1394.5253
2015,3,30,16,1333.2067
2015,3,30,17,1177.8816
2015,3,30,18,1169.4879
2015,3,30,19,1195.6854
2015,3,30,20,1168.6867
2015,3,30,21,1129.4792
2015,3,30,22,1083.3071
2015,3,30,23,1019.8874
2015,3,31,0,973.3559
2015,3,31,1,932.1806
2015,3,31,2,907.264
2015,3,31,3,892.6505
2015,3,31,4,886.9087
2015,3,31,5,910.3104
2015,3,31,6,924.2632
2015,3,31,7,1030.693
2015,3,31,8,1219.7402
2015,3,31,9,1307.6465
2015,3,31,10,1240.6085
2015,3,31,11,1403.8103
2015,3,31,12,1387.8308
2015,3,31,13,1411.4042
2015,3,31,14,1428.1359
2015,3,31,15,1400.2094
2015,3,31,16,1341.7308
2015,3,31,17,1222.3111
2015,3,31,18,1202.3234
2015,3,31,19,1217.4215
2015,3,31,20,1170.2154
2015,3,31,21,1130.1986
2015,3,31,22,1088.4628
2015,3,31,23,1001.5987
2015,4,1,0,959.2299
2015,4,1,1,929.5181
2015,4,1,2,905.6969
2015,4,1,3,884.3004
2015,4,1,4,876.5189
2015,4,1,5,894.1926
2015,4,1,6,892.3279
2015,4,1,7,1024.0359
2015,4,1,8,1182.8732
2015,4,1,9,1283.5396
2015,4,1,10,1374.3409
2015,4,1,11,1389.0735
2015,4,1,12,1363.0934
2015,4,1,13,1403.699
2015,4,1,14,1439.7172
2015,4,1,15,1403.2178
2015,4,1,16,1347.0709
2015,4,1,17,1225.667
2015,4,1,18,1205.8311
2015,4,1,19,1240.2876
2015,4,1,20,1195.718
2015,4,1,21,1168.5574
2015,4,1,22,1103.1086
2015,4,1,23,1047.3897
2015,4,2,0,975.5774
2015,4,2,1,934.6032
2015,4,2,2,912.1926
2015,4,2,3,882.1132
2015,4,2,4,884.0783
2015,4,2,5,899.9787
2015,4,2,6,906.1151
2015,4,2,7,1008.1633
2015,4,2,8,1088.9258
2015,4,2,9,1170.9882
2015,4,2,10,1226.0102
2015,4,2,11,1286.2184
2015,4,2,12,1217.8204
2015,4,2,13,1207.0833
2015,4,2,14,1192.5055
2015,4,2,15,1163.2025
2015,4,2,16,1119.9411
2015,4,2,17,1068.3042
2015,4,2,18,1091.603
2015,4,2,19,1133.672
2015,4,2,20,1092.4726
2015,4,2,21,1066.0434
2015,4,2,22,1020.5809
2015,4,2,23,971.0757
2015,4,3,0,937.3273
2015,4,3,1,904.4957
2015,4,3,2,872.0601
2015,4,3,3,865.9019
2015,4,3,4,849.9299
2015,4,3,5,844.5787
2015,4,3,6,807.1442
2015,4,3,7,836.2366
2015,4,3,8,851.3578
2015,4,3,9,904.225
2015,4,3,10,882.1762
2015,4,3,11,895.7512
2015,4,3,12,910.7464
2015,4,3,13,938.9869
2015,4,3,14,944.4254
2015,4,3,15,950.4192
2015,4,3,16,943.5911
2015,4,3,17,918.4742
2015,4,3,18,962.0682
2015,4,3,19,1036.4713
2015,4,3,20,1036.0913
2015,4,3,21,1019.6752
2015,4,3,22,1003.0428
2015,4,3,23,973.6255
2015,4,4,0,938.5279
2015,4,4,1,903.948
2015,4,4,2,880.3097
2015,4,4,3,862.3062
2015,4,4,4,851.4747
2015,4,4,5,836.5309
2015,4,4,6,800.8946
2015,4,4,7,853.8988
2015,4,4,8,936.3087
2015,4,4,9,983.6321
2015,4,4,10,1027.1954
2015,4,4,11,1039.5997
2015,4,4,12,1047.6535
2015,4,4,13,1046.9112
2015,4,4,14,1051.7551
2015,4,4,15,1074.6481
2015,4,4,16,1022.6697
2015,4,4,17,983.8658
2015,4,4,18,1019.4827
2015,4,4,19,1080.144
2015,4,4,20,1076.8079
2015,4,4,21,1050.8917
2015,4,4,22,1007.9923
2015,4,4,23,956.9116
2015,4,5,0,910.4899
2015,4,5,1,892.0855
2015,4,5,2,860.8098
2015,4,5,3,835.4947
2015,4,5,4,824.1823
2015,4,5,5,821.4527
2015,4,5,6,783.8076
2015,4,5,7,806.578
2015,4,5,8,854.6979
2015,4,5,9,896.7278
2015,4,5,10,963.6703
2015,4,5,11,987.9237
2015,4,5,12,1007.0713
2015,4,5,13,1002.5527
2015,4,5,14,1051.5066
2015,4,5,15,1032.0383
2015,4,5,16,1013.7028
2015,4,5,17,993.1771
2015,4,5,18,1009.8013
2015,4,5,19,1082.6707
2015,4,5,20,1078.4988
2015,4,5,21,1066.6416
2015,4,5,22,1029.7995
2015,4,5,23,974.9921
2015,4,6,0,924.6028
2015,4,6,1,888.349
2015,4,6,2,880.4164
2015,4,6,3,874.9738
2015,4,6,4,874.505
2015,4,6,5,875.3995
2015,4,6,6,876.0873
2015,4,6,7,1012.2785
2015,4,6,8,1205.5386
2015,4,6,9,1324.8311
2015,4,6,10,1436.4897
2015,4,6,11,1442.2448
2015,4,6,12,1450.1545
2015,4,6,13,1492.5554
2015,4,6,14,1489.3785
2015,4,6,15,1440.9534
2015,4,6,16,1371.1544
2015,4,6,17,1226.3747
2015,4,6,18,1185.2848
2015,4,6,19,1237.548
2015,4,6,20,1203.4771
2015,4,6,21,1190.027
2015,4,6,22,1117.1772
2015,4,6,23,1055.9837
2015,4,7,0,1004.3304
2015,4,7,1,964.0799
2015,4,7,2,936.9188
2015,4,7,3,917.1429
2015,4,7,4,924.2788
2015,4,7,5,952.4334
2015,4,7,6,939.2289
2015,4,7,7,1067.9057
2015,4,7,8,1254.0408
2015,4,7,9,1366.6591
2015,4,7,10,1441.2183
2015,4,7,11,1461.1665
2015,4,7,12,1465.6976
2015,4,7,13,1487.0149
2015,4,7,14,1488.6398
2015,4,7,15,1441.2233
2015,4,7,16,1378.9596
2015,4,7,17,1236.0978
2015,4,7,18,1225.0682
2015,4,7,19,1267.2581
2015,4,7,20,1235.7605
2015,4,7,21,1190.5042
2015,4,7,22,1125.4331
2015,4,7,23,1049.4412
2015,4,8,0,989.5485
2015,4,8,1,947.9388
2015,4,8,2,940.1385
2015,4,8,3,913.746
2015,4,8,4,912.4933
2015,4,8,5,934.3269
2015,4,8,6,931.3683
2015,4,8,7,1059.9631
2015,4,8,8,1243.4145
2015,4,8,9,1345.7388
2015,4,8,10,1439.2769
2015,4,8,11,1459.4389
2015,4,8,12,1448.3378
2015,4,8,13,1491.8672
2015,4,8,14,1500.0558
2015,4,8,15,1467.2785
2015,4,8,16,1381.6939
2015,4,8,17,1257.7154
2015,4,8,18,1221.8567
2015,4,8,19,1254.2277
2015,4,8,20,1220.1162
2015,4,8,21,1184.8718
2015,4,8,22,1131.9951
2015,4,8,23,1063.7908
2015,4,9,0,1005.2896
2015,4,9,1,966.433
2015,4,9,2,928.1064
2015,4,9,3,907.4839
2015,4,9,4,892.4246
2015,4,9,5,901.5218
2015,4,9,6,907.7575
2015,4,9,7,1059.5441
2015,4,9,8,1249.7044
2015,4,9,9,1343.1212
2015,4,9,10,1418.4833
2015,4,9,11,1428.1189
2015,4,9,12,1410.4517
2015,4,9,13,1423.0691
2015,4,9,14,1430.4913
2015,4,9,15,1394.3859
2015,4,9,16,1334.2666
2015,4,9,17,1222.7794
2015,4,9,18,1219.5801
2015,4,9,19,1266.2207
2015,4,9,20,1223.6035
2015,4,9,21,1190.5832
2015,4,9,22,1147.1615
2015,4,9,23,1108.7001
2015,4,10,0,939.1068
2015,4,10,1,906.8377
2015,4,10,2,893.3401
2015,4,10,3,859.5431
2015,4,10,4,862.4415
2015,4,10,5,870.4868
2015,4,10,6,874.4665
2015,4,10,7,941.3908
2015,4,10,8,1048.2608
2015,4,10,9,1153.5647
2015,4,10,10,1259.8689
2015,4,10,11,1284.3466
2015,4,10,12,1284.7915
2015,4,10,13,1356.5185
2015,4,10,14,1362.6845
2015,4,10,15,1286.6858
2015,4,10,16,1214.4254
2015,4,10,17,1085.4418
2015,4,10,18,1042.5213
2015,4,10,19,1018.2774
2015,4,10,20,990.7625
2015,4,10,21,969.0273
2015,4,10,22,927.4042
2015,4,10,23,913.9804
2015,4,11,0,1031.2448
2015,4,11,1,977.9724
2015,4,11,2,951.4417
2015,4,11,3,916.3444
2015,4,11,4,901.1855
2015,4,11,5,905.4997
2015,4,11,6,877.1565
2015,4,11,7,929.5631
2015,4,11,8,1036.5039
2015,4,11,9,1094.2692
2015,4,11,10,1163.9087
2015,4,11,11,1181.7648
2015,4,11,12,1176.792
2015,4,11,13,1164.2067
2015,4,11,14,1178.3016
2015,4,11,15,1123.1499
2015,4,11,16,1059.5715
2015,4,11,17,1012.7405
2015,4,11,18,1089.4907
2015,4,11,19,1125.1666
2015,4,11,20,1113.0693
2015,4,11,21,1095.949
2015,4,11,22,1075.7602
2015,4,11,23,1036.2736
2015,4,12,0,999.6481
2015,4,12,1,969.4673
2015,4,12,2,933.9571
2015,4,12,3,905.1648
2015,4,12,4,885.1188
2015,4,12,5,892.8168
2015,4,12,6,845.6063
2015,4,12,7,871.8835
2015,4,12,8,918.2652
2015,4,12,9,936.6894
2015,4,12,10,991.1953
2015,4,12,11,1045.5536
2015,4,12,12,1066.3945
2015,4,12,13,1071.9622
2015,4,12,14,1066.602
2015,4,12,15,1032.1716
2015,4,12,16,1032.0852
2015,4,12,17,1021.7866
2015,4,12,18,1077.4457
2015,4,12,19,1145.2602
2015,4,12,20,1134.9968
2015,4,12,21,1119.3475
2015,4,12,22,1076.2066
2015,4,12,23,1035.0964
2015,4,13,0,981.4015
2015,4,13,1,939.8367
2015,4,13,2,900.9927
2015,4,13,3,876.0171
2015,4,13,4,862.959
2015,4,13,5,883.0783
2015,4,13,6,862.7205
2015,4,13,7,1066.8016
2015,4,13,8,1272.7354
2015,4,13,9,1391.0733
2015,4,13,10,1453.8902
2015,4,13,11,1500.9233
2015,4,13,12,1492.4783
2015,4,13,13,1473.5297
2015,4,13,14,1494.7858
2015,4,13,15,1420.9628
2015,4,13,16,1372.1382
2015,4,13,17,1264.2654
2015,4,13,18,1257.4847
2015,4,13,19,1280.1578
2015,4,13,20,1238.6671
2015,4,13,21,1178.9736
2015,4,13,22,1125.5875
2015,4,13,23,1037.8419
2015,4,14,0,994.6279
2015,4,14,1,959.629
2015,4,14,2,927.6498
2015,4,14,3,906.8743
2015,4,14,4,881.3231
2015,4,14,5,890.9737
2015,4,14,6,901.0748
2015,4,14,7,1053.9011
2015,4,14,8,1247.1527
2015,4,14,9,1365.3242
2015,4,14,10,1414.559
2015,4,14,11,1441.3584
2015,4,14,12,1418.4831
2015,4,14,13,1431.0831
2015,4,14,14,1417.9949
2015,4,14,15,1369.8599
2015,4,14,16,1337.9251
2015,4,14,17,1228.6738
2015,4,14,18,1234.3041
2015,4,14,19,1269.3872
2015,4,14,20,1230.2302
2015,4,14,21,1190.2742
2015,4,14,22,1130.7483
2015,4,14,23,1053.4911
2015,4,15,0,1005.5188
2015,4,15,1,951.0065
2015,4,15,2,936.0111
2015,4,15,3,909.6979
2015,4,15,4,913.9144
2015,4,15,5,929.7759
2015,4,15,6,930.8377
2015,4,15,7,1079.064
2015,4,15,8,1279.5456
2015,4,15,9,1357.647
2015,4,15,10,1455.4373
2015,4,15,11,1482.2215
2015,4,15,12,1437.7205
2015,4,15,13,1434.6225
2015,4,15,14,1434.1727
2015,4,15,15,1375.9954
2015,4,15,16,1289.0688
2015,4,15,17,1190.8074
2015,4,15,18,1199.2163
2015,4,15,19,1239.4153
2015,4,15,20,1212.4159
2015,4,15,21,1177.941
2015,4,15,22,1116.454
2015,4,15,23,1058.6397
2015,4,16,0,988.9182
2015,4,16,1,951.2629
2015,4,16,2,921.9775
2015,4,16,3,909.4199
2015,4,16,4,902.9417
2015,4,16,5,906.218
2015,4,16,6,918.9164
2015,4,16,7,1054.1853
2015,4,16,8,1223.2543
2015,4,16,9,1343.0879
2015,4,16,10,1428.9722
2015,4,16,11,1435.5232
2015,4,16,12,1408.6807
2015,4,16,13,1387.1109
2015,4,16,14,1376.252
2015,4,16,15,1355.4598
2015,4,16,16,1289.777
2015,4,16,17,1188.132
2015,4,16,18,1215.0398
2015,4,16,19,1254.2618
2015,4,16,20,1222.7343
2015,4,16,21,1187.0319
2015,4,16,22,1102.9702
2015,4,16,23,1037.317
2015,4,17,0,947.5135
2015,4,17,1,926.3729
2015,4,17,2,920.4946
2015,4,17,3,905.7286
2015,4,17,4,899.297
2015,4,17,5,919.8473
2015,4,17,6,923.8502
2015,4,17,7,1063.3632
2015,4,17,8,1263.9363
2015,4,17,9,1358.5458
2015,4,17,10,1424.8258
2015,4,17,11,1448.5018
2015,4,17,12,1402.333
2015,4,17,13,1445.1205
2015,4,17,14,1442.7955
2015,4,17,15,1357.0231
2015,4,17,16,1262.0219
2015,4,17,17,1181.7598
2015,4,17,18,1201.7246
2015,4,17,19,1243.4259
2015,4,17,20,1199.2629
2015,4,17,21,1155.1083
2015,4,17,22,1114.1566
2015,4,17,23,1051.9035
2015,4,18,0,998.3901
2015,4,18,1,953.6884
2015,4,18,2,929.0896
2015,4,18,3,912.4751
2015,4,18,4,907.2987
2015,4,18,5,905.2192
2015,4,18,6,882.0181
2015,4,18,7,973.9954
2015,4,18,8,1086.3292
2015,4,18,9,1170.1113
2015,4,18,10,1267.1204
2015,4,18,11,1284.1127
2015,4,18,12,1241.5133
2015,4,18,13,1220.5768
2015,4,18,14,1231.4063
2015,4,18,15,1215.7258
2015,4,18,16,1175.6247
2015,4,18,17,1149.3379
2015,4,18,18,1173.921
2015,4,18,19,1200.8886
2015,4,18,20,1176.3814
2015,4,18,21,1134.7618
2015,4,18,22,1080.6092
2015,4,18,23,1026.4829
2015,4,19,0,985.608
2015,4,19,1,967.5801
2015,4,19,2,927.495
2015,4,19,3,919.7928
2015,4,19,4,890.3929
2015,4,19,5,887.46
2015,4,19,6,843.4618
2015,4,19,7,885.2211
2015,4,19,8,943.7511
2015,4,19,9,1004.9202
2015,4,19,10,1046.8952
2015,4,19,11,1084.9799
2015,4,19,12,1087.7158
2015,4,19,13,1101.8641
2015,4,19,14,1078.9308
2015,4,19,15,1053.125
2015,4,19,16,1061.78
2015,4,19,17,1057.7427
2015,4,19,18,1096.4969
2015,4,19,19,1152.7759
2015,4,19,20,1155.0035
2015,4,19,21,1120.9301
2015,4,19,22,1086.5035
2015,4,19,23,1036.6046
2015,4,20,0,985.9352
2015,4,20,1,949.8466
2015,4,20,2,925.5148
2015,4,20,3,909.8901
2015,4,20,4,895.8807
2015,4,20,5,901.1318
2015,4,20,6,912.9773
2015,4,20,7,1061.9945
2015,4,20,8,1263.9005
2015,4,20,9,1370.4846
2015,4,20,10,1451.0114
2015,4,20,11,1463.0818
2015,4,20,12,1448.047
2015,4,20,13,1468.3055
2015,4,20,14,1479.1429
2015,4,20,15,1411.7518
2015,4,20,16,1320.6748
2015,4,20,17,1209.0526
2015,4,20,18,1196.9739
2015,4,20,19,1249.1438
2015,4,20,20,1222.5468
2015,4,20,21,1184.0487
